window,arm,arm_display,repeat,status,exit_code,init,poses,coverage,first_output_delay_s,expected_duration_s,failure_reason,run_dir,vio_csv,vins_log,frontend_metrics,feature_bag,feature_bag_sha256
a07_1800_2700,xfeat_seed,XFeat-seed,3,PASS,0,1,417,0.922811,3.347245,43.982344,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_archaeo/external_hybrid_xfeat_every2_fsbcs1_a07_1800_2700_xfeat_seed_r3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_archaeo/external_hybrid_xfeat_every2_fsbcs1_a07_1800_2700_xfeat_seed_r3/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_archaeo/external_hybrid_xfeat_every2_fsbcs1_a07_1800_2700_xfeat_seed_r3/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_archaeo/external_hybrid_xfeat_every2_fsbcs1_a07_1800_2700_xfeat_seed_r3/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_archaeo/external_hybrid_xfeat_every2_fsbcs1_a07_1800_2700_xfeat_seed_r1/features.bag,9c20283656e4fb2d892ea699ff0f47aeb57f89d6801ae2aca189a3dc44af95c8
h07_0_1000,klt,KLT,1,PASS,0,1,489,0.976038,1.15139,50.019249,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h07_0_1000_klt_r1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h07_0_1000_klt_r1/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h07_0_1000_klt_r1/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h07_0_1000_klt_r1/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h07_0_1000_klt_r1/features.bag,d2572daad26a0a626cf4f013c3dfafd872edaffc3bf41c302ff1406c07246358
h07_0_1000,klt,KLT,2,PASS,0,1,489,0.976038,1.15139,50.019249,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h07_0_1000_klt_r2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h07_0_1000_klt_r2/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h07_0_1000_klt_r2/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h07_0_1000_klt_r2/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h07_0_1000_klt_r1/features.bag,d2572daad26a0a626cf4f013c3dfafd872edaffc3bf41c302ff1406c07246358
h07_0_1000,klt,KLT,3,PASS,0,1,489,0.976038,1.15139,50.019249,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h07_0_1000_klt_r3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h07_0_1000_klt_r3/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h07_0_1000_klt_r3/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h07_0_1000_klt_r3/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h07_0_1000_klt_r1/features.bag,d2572daad26a0a626cf4f013c3dfafd872edaffc3bf41c302ff1406c07246358
h07_0_1000,splg,SP+LG,1,PASS,0,1,489,0.976038,1.15139,50.019249,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h07_0_1000_splg_r1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h07_0_1000_splg_r1/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h07_0_1000_splg_r1/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h07_0_1000_splg_r1/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h07_0_1000_splg_r1/features.bag,3f0367fac7701e1a6d82f5f587d293eb04b914aa5e94be512064be9abde26f88
h07_0_1000,splg,SP+LG,2,PASS,0,1,489,0.976038,1.15139,50.019249,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h07_0_1000_splg_r2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h07_0_1000_splg_r2/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h07_0_1000_splg_r2/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h07_0_1000_splg_r2/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h07_0_1000_splg_r1/features.bag,3f0367fac7701e1a6d82f5f587d293eb04b914aa5e94be512064be9abde26f88
h07_0_1000,splg,SP+LG,3,PASS,0,1,489,0.976038,1.15139,50.019249,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h07_0_1000_splg_r3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h07_0_1000_splg_r3/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h07_0_1000_splg_r3/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h07_0_1000_splg_r3/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h07_0_1000_splg_r1/features.bag,3f0367fac7701e1a6d82f5f587d293eb04b914aa5e94be512064be9abde26f88
h07_0_1000,xfeat_seed,XFeat-seed,1,PASS,0,1,489,0.976038,1.15139,50.019249,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h07_0_1000_xfeat_seed_r1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h07_0_1000_xfeat_seed_r1/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h07_0_1000_xfeat_seed_r1/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h07_0_1000_xfeat_seed_r1/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h07_0_1000_xfeat_seed_r1/features.bag,2ae5c452af52321e4c62328312ab17819b132523275ab90a228231cbbd09b9b3
h07_0_1000,xfeat_seed,XFeat-seed,2,PASS,0,1,489,0.976038,1.15139,50.019249,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h07_0_1000_xfeat_seed_r2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h07_0_1000_xfeat_seed_r2/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h07_0_1000_xfeat_seed_r2/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h07_0_1000_xfeat_seed_r2/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h07_0_1000_xfeat_seed_r1/features.bag,2ae5c452af52321e4c62328312ab17819b132523275ab90a228231cbbd09b9b3
h07_0_1000,xfeat_seed,XFeat-seed,3,PASS,0,1,489,0.976038,1.15139,50.019249,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h07_0_1000_xfeat_seed_r3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h07_0_1000_xfeat_seed_r3/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h07_0_1000_xfeat_seed_r3/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h07_0_1000_xfeat_seed_r3/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h07_0_1000_xfeat_seed_r1/features.bag,2ae5c452af52321e4c62328312ab17819b132523275ab90a228231cbbd09b9b3
h01_0_900,klt,KLT,1,PASS,0,1,426,0.944478,2.449259,45.017963,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h01_0_900_klt_r1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h01_0_900_klt_r1/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h01_0_900_klt_r1/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h01_0_900_klt_r1/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h01_0_900_klt_r1/features.bag,c36af68acfca37c233427b7b0183340d8bf367e5c996f2f79dcfe40d9601273c
h01_0_900,klt,KLT,2,PASS,0,1,426,0.944478,2.449259,45.017963,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h01_0_900_klt_r2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h01_0_900_klt_r2/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h01_0_900_klt_r2/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h01_0_900_klt_r2/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h01_0_900_klt_r1/features.bag,c36af68acfca37c233427b7b0183340d8bf367e5c996f2f79dcfe40d9601273c
h01_0_900,klt,KLT,3,PASS,0,1,426,0.944478,2.449259,45.017963,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h01_0_900_klt_r3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h01_0_900_klt_r3/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h01_0_900_klt_r3/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h01_0_900_klt_r3/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_klt_every2_fsbcs1_h01_0_900_klt_r1/features.bag,c36af68acfca37c233427b7b0183340d8bf367e5c996f2f79dcfe40d9601273c
h01_0_900,splg,SP+LG,1,PASS,0,1,426,0.944478,2.449259,45.017963,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h01_0_900_splg_r1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h01_0_900_splg_r1/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h01_0_900_splg_r1/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h01_0_900_splg_r1/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h01_0_900_splg_r1/features.bag,c36af68acfca37c233427b7b0183340d8bf367e5c996f2f79dcfe40d9601273c
h01_0_900,splg,SP+LG,2,PASS,0,1,426,0.944478,2.449259,45.017963,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h01_0_900_splg_r2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h01_0_900_splg_r2/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h01_0_900_splg_r2/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h01_0_900_splg_r2/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h01_0_900_splg_r1/features.bag,c36af68acfca37c233427b7b0183340d8bf367e5c996f2f79dcfe40d9601273c
h01_0_900,splg,SP+LG,3,PASS,0,1,426,0.944478,2.449259,45.017963,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h01_0_900_splg_r3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h01_0_900_splg_r3/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h01_0_900_splg_r3/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h01_0_900_splg_r3/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_superpoint_lightglue_every2_fsbcs1_h01_0_900_splg_r1/features.bag,c36af68acfca37c233427b7b0183340d8bf367e5c996f2f79dcfe40d9601273c
h01_0_900,xfeat_seed,XFeat-seed,1,PASS,0,1,426,0.944478,2.449259,45.017963,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h01_0_900_xfeat_seed_r1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h01_0_900_xfeat_seed_r1/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h01_0_900_xfeat_seed_r1/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h01_0_900_xfeat_seed_r1/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h01_0_900_xfeat_seed_r1/features.bag,c36af68acfca37c233427b7b0183340d8bf367e5c996f2f79dcfe40d9601273c
h01_0_900,xfeat_seed,XFeat-seed,2,PASS,0,1,426,0.944478,2.449259,45.017963,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h01_0_900_xfeat_seed_r2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h01_0_900_xfeat_seed_r2/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h01_0_900_xfeat_seed_r2/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h01_0_900_xfeat_seed_r2/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h01_0_900_xfeat_seed_r1/features.bag,c36af68acfca37c233427b7b0183340d8bf367e5c996f2f79dcfe40d9601273c
h01_0_900,xfeat_seed,XFeat-seed,3,PASS,0,1,426,0.944478,2.449259,45.017963,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h01_0_900_xfeat_seed_r3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h01_0_900_xfeat_seed_r3/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h01_0_900_xfeat_seed_r3/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h01_0_900_xfeat_seed_r3/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/aqualoc_real/external_hybrid_xfeat_every2_fsbcs1_h01_0_900_xfeat_seed_r1/features.bag,c36af68acfca37c233427b7b0183340d8bf367e5c996f2f79dcfe40d9601273c
fjord5_s60_d30,klt,KLT,1,PASS,0,1,290,0.963782,1.036031,29.985689,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord5_s60_d30_klt_r1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord5_s60_d30_klt_r1/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord5_s60_d30_klt_r1/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord5_s60_d30_klt_r1/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord5_s60_d30_klt_r1/features.bag,f307aec0d22887cfdc0dd05f477c4785c5e5ede3169b595f905fd64222431957
fjord5_s60_d30,klt,KLT,2,PASS,0,1,290,0.963782,1.036031,29.985689,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord5_s60_d30_klt_r2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord5_s60_d30_klt_r2/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord5_s60_d30_klt_r2/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord5_s60_d30_klt_r2/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord5_s60_d30_klt_r1/features.bag,f307aec0d22887cfdc0dd05f477c4785c5e5ede3169b595f905fd64222431957
fjord5_s60_d30,klt,KLT,3,PASS,0,1,290,0.963782,1.036031,29.985689,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord5_s60_d30_klt_r3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord5_s60_d30_klt_r3/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord5_s60_d30_klt_r3/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord5_s60_d30_klt_r3/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord5_s60_d30_klt_r1/features.bag,f307aec0d22887cfdc0dd05f477c4785c5e5ede3169b595f905fd64222431957
fjord5_s60_d30,splg,SP+LG,1,PASS,0,1,290,0.963782,1.036031,29.985689,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord5_s60_d30_splg_r1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord5_s60_d30_splg_r1/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord5_s60_d30_splg_r1/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord5_s60_d30_splg_r1/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord5_s60_d30_splg_r1/features.bag,f307aec0d22887cfdc0dd05f477c4785c5e5ede3169b595f905fd64222431957
fjord5_s60_d30,splg,SP+LG,2,PASS,0,1,290,0.963782,1.036031,29.985689,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord5_s60_d30_splg_r2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord5_s60_d30_splg_r2/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord5_s60_d30_splg_r2/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord5_s60_d30_splg_r2/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord5_s60_d30_splg_r1/features.bag,f307aec0d22887cfdc0dd05f477c4785c5e5ede3169b595f905fd64222431957
