window_id,run_slug,cell_id,source_arm,backend_role,repeat,receipt_identity_pass,init,pose_count,trajectory_span_s,reference_pose_count,reference_span_s,coverage,repeat_status,failure_class,feature_bag,feature_bag_sha256,canonical_config,canonical_config_sha256,vio_csv,vio_csv_sha256,vins_log,replay_receipt
aqualoc_archaeology:A02:0000,a02_0_900,router_xfeat,router_xfeat,learned_active,2,True,PASS,421,41.994505882,46,44.992835283,0.933359848,PASS,,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_dnr3_a02_0_900_router_xfeat/features.bag,536ab12d1536c90419064f08ea8c1ec995a241d37d804dbb5a9005f482a9cf57,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/vins_same_backend.yaml,a0d5aad32120b2ab419c3216fbbf908ee4cdbed4c5d7c483b131b3df67da5af1,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a02_0_900/router_xfeat/repeat2/vins_output/vio.csv,c6788eec670300e4dd976a8cbb360a665540f8b393f99025a958e7aa4c24c077,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a02_0_900/router_xfeat/repeat2/vins.log,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a02_0_900/router_xfeat/repeat2/replay_receipt.txt
aqualoc_archaeology:A02:0000,a02_0_900,router_xfeat,router_xfeat,learned_active,3,True,PASS,421,41.994505882,46,44.992835283,0.933359848,PASS,,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_dnr3_a02_0_900_router_xfeat/features.bag,536ab12d1536c90419064f08ea8c1ec995a241d37d804dbb5a9005f482a9cf57,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/vins_same_backend.yaml,a0d5aad32120b2ab419c3216fbbf908ee4cdbed4c5d7c483b131b3df67da5af1,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a02_0_900/router_xfeat/repeat3/vins_output/vio.csv,7066ff0d224a6b3552f7af67e6a8cfee93ae576fec5ffea67603764b3e741135,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a02_0_900/router_xfeat/repeat3/vins.log,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a02_0_900/router_xfeat/repeat3/replay_receipt.txt
aqualoc_archaeology:A02:0000,a02_0_900,matched_gftt_for_router_xfeat,router_xfeat,matched_classical,1,True,PASS,421,41.994505882,46,44.992835283,0.933359848,PASS,,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/matched_controls/a02_0_900/router_xfeat/features_matched_gftt.bag,51c937655dc60b9769a62295f65042817542e82d7e465eaddc5a41649ab6de04,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/vins_same_backend.yaml,a0d5aad32120b2ab419c3216fbbf908ee4cdbed4c5d7c483b131b3df67da5af1,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a02_0_900/matched_gftt_for_router_xfeat/repeat1/vins_output/vio.csv,713028de92f4498404ea55eeaed4960263dfcd0aa1ad9655dea9810035966359,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a02_0_900/matched_gftt_for_router_xfeat/repeat1/vins.log,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a02_0_900/matched_gftt_for_router_xfeat/repeat1/replay_receipt.txt
aqualoc_archaeology:A02:0000,a02_0_900,matched_gftt_for_router_xfeat,router_xfeat,matched_classical,2,True,PASS,421,41.994505882,46,44.992835283,0.933359848,PASS,,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/matched_controls/a02_0_900/router_xfeat/features_matched_gftt.bag,51c937655dc60b9769a62295f65042817542e82d7e465eaddc5a41649ab6de04,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/vins_same_backend.yaml,a0d5aad32120b2ab419c3216fbbf908ee4cdbed4c5d7c483b131b3df67da5af1,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a02_0_900/matched_gftt_for_router_xfeat/repeat2/vins_output/vio.csv,1057ee561dbf64f68b2bed91a87d06864cc829bad0f4b9422f541ae53ca6c67f,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a02_0_900/matched_gftt_for_router_xfeat/repeat2/vins.log,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a02_0_900/matched_gftt_for_router_xfeat/repeat2/replay_receipt.txt
aqualoc_archaeology:A02:0000,a02_0_900,matched_gftt_for_router_xfeat,router_xfeat,matched_classical,3,True,PASS,421,41.994505882,46,44.992835283,0.933359848,PASS,,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/matched_controls/a02_0_900/router_xfeat/features_matched_gftt.bag,51c937655dc60b9769a62295f65042817542e82d7e465eaddc5a41649ab6de04,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a02_0_900/vins_same_backend.yaml,a0d5aad32120b2ab419c3216fbbf908ee4cdbed4c5d7c483b131b3df67da5af1,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a02_0_900/matched_gftt_for_router_xfeat/repeat3/vins_output/vio.csv,b83db0473143147fd9795eac16c0d7be471cd563fee451d288ea6c607979604f,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a02_0_900/matched_gftt_for_router_xfeat/repeat3/vins.log,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a02_0_900/matched_gftt_for_router_xfeat/repeat3/replay_receipt.txt
aqualoc_archaeology:A09:historical_6000_6800,a09_6000_6800,klt,klt,fresh_klt,1,True,PASS,388,38.693511248,41,39.993406296,0.967497266,PASS,,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_gmrv2_a09_6000_6800_klt/features.bag,6de8ffe9226c1c786bbd80b53049f2f4f1f58c2859808034b60b5dca171884ff,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/vins_same_backend.yaml,7ecf99b8c6540cc3c9ab4917b2453c1579afed96a928034c8e65e4f5f04532b1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_replays/a09_6000_6800/klt/repeat1/vins_output/vio.csv,a09f379b3a7d1689c650468aa9a9a4a38e17af92f7ef051dc39d0d960a89f932,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_replays/a09_6000_6800/klt/repeat1/vins.log,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_replays/a09_6000_6800/klt/repeat1/replay_receipt.txt
aqualoc_archaeology:A09:historical_6000_6800,a09_6000_6800,klt,klt,fresh_klt,2,True,PASS,388,38.693511248,41,39.993406296,0.967497266,PASS,,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_gmrv2_a09_6000_6800_klt/features.bag,6de8ffe9226c1c786bbd80b53049f2f4f1f58c2859808034b60b5dca171884ff,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/vins_same_backend.yaml,7ecf99b8c6540cc3c9ab4917b2453c1579afed96a928034c8e65e4f5f04532b1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_replays/a09_6000_6800/klt/repeat2/vins_output/vio.csv,b31f9738d39516acfbf7fa358dcdee359d7e4d4a4b13496dbc6e7482464d8c03,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_replays/a09_6000_6800/klt/repeat2/vins.log,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_replays/a09_6000_6800/klt/repeat2/replay_receipt.txt
aqualoc_archaeology:A09:historical_6000_6800,a09_6000_6800,klt,klt,fresh_klt,3,True,PASS,388,38.693511248,41,39.993406296,0.967497266,PASS,,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/shadow_root/logs/aqualoc_archaeo_vins/external_klt_every2_gmrv2_a09_6000_6800_klt/features.bag,6de8ffe9226c1c786bbd80b53049f2f4f1f58c2859808034b60b5dca171884ff,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/vins_same_backend.yaml,7ecf99b8c6540cc3c9ab4917b2453c1579afed96a928034c8e65e4f5f04532b1,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_replays/a09_6000_6800/klt/repeat3/vins_output/vio.csv,c89f8cf13826262201fea0ae9ca14be1476e141af54a737fcb0ba1a7ce5833c2,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_replays/a09_6000_6800/klt/repeat3/vins.log,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_replays/a09_6000_6800/klt/repeat3/replay_receipt.txt
aqualoc_archaeology:A09:historical_6000_6800,a09_6000_6800,router_splg,router_splg,learned_active,1,True,PASS,388,38.693511248,41,39.993406296,0.967497266,PASS,,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_dnr3_a09_6000_6800_router_splg/features.bag,80d09e1b952efc76da8b933bd88cd80839907584b9d48c7fb38f2f7d8f097d9f,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/vins_same_backend.yaml,7ecf99b8c6540cc3c9ab4917b2453c1579afed96a928034c8e65e4f5f04532b1,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a09_6000_6800/router_splg/repeat1/vins_output/vio.csv,9033a953fafb9e0a7830f92e24c0f7416486ecb84ca1663de316bf9c6651c9a5,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a09_6000_6800/router_splg/repeat1/vins.log,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a09_6000_6800/router_splg/repeat1/replay_receipt.txt
aqualoc_archaeology:A09:historical_6000_6800,a09_6000_6800,router_splg,router_splg,learned_active,2,True,PASS,388,38.693511248,41,39.993406296,0.967497266,PASS,,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/shadow_root/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_dnr3_a09_6000_6800_router_splg/features.bag,80d09e1b952efc76da8b933bd88cd80839907584b9d48c7fb38f2f7d8f097d9f,${AQUA_FE_OFFLOAD}/frontend_coverage_monotone_router_v2/backend_canonical/a09_6000_6800/vins_same_backend.yaml,7ecf99b8c6540cc3c9ab4917b2453c1579afed96a928034c8e65e4f5f04532b1,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a09_6000_6800/router_splg/repeat2/vins_output/vio.csv,d55f429c8d619f96d9c5eba6ce2f14971d108311301bf3c1410048f2c78f6f3c,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a09_6000_6800/router_splg/repeat2/vins.log,${AQUA_FE_OFFLOAD}/frontend_delayed_newborn_slot_v3/backend_replays/a09_6000_6800/router_splg/repeat2/replay_receipt.txt
