frame_index,timestamp_s,trigger,trigger_reason,k0_count,k0_grid_coverage,k0_median_fb,degradation_score,valid_models,learned_eligible,classical_eligible,learned_added,classical_added,learned_alive,classical_alive,master_pool_hash,classical_pool_hash
10,0.5,0,NO_TRIGGER,350,0.75,0.011858739890158176,0.31219259757219986,F;H,0,0,0,0,175,225,15bb4453fbc6376235da7bbbe09c2740b8de85f4547c7c2e55b3e233c9d17ae9,89fa682fc3f42b63a8c857662de44e121880b4a422e378089928a45cd94d698d
11,0.55,1,KLT_HEALTH_TRIGGER,350,0.75,0.0028956583701074123,0.3105720406026726,F;H,0,0,16,256,175,221,65a3131c41c95672cf6abf4eb107e7cb4f1fb2ada952e6ceabf01e3d4f7f17d7,473049d5ddc38af9a427aaff9588b7de0ede541e16880af32a1f1dab6769dd5f
12,0.6,0,NO_TRIGGER,350,0.75,0.0028199758380651474,0.3085812016543782,F;H,101,149,0,0,186,417,0745a09acfe6861679e36df157cc37b65f26ac09f552d98efab106b01d9e810b,814bfac2097cf1650b06fc5a33cbc46ba159f26054a84b35b4fc700e44c30309
13,0.65,0,NO_TRIGGER,350,0.7916666666666666,0.0028032376430928707,0.30560476934197567,F;H,97,146,0,0,183,397,fa780278c4eca4a3c30a72f5ccbc170daefa8a831d85d6a93153e8d997623aec,0f0d6aa49698abdf0026a1c9160741c65ccc07542ddcc06093cbb987b686acfd
14,0.7,0,NO_TRIGGER,350,0.8333333333333334,0.003109423443675041,0.3033935492954707,F;H,97,144,0,0,179,386,172fdc5d3d68f01e9a3cf6391f3628b9f9bce52a2fcb7b82edfdd88578d40a1a,b3a86396bbe0ee7b153652ea5a01d189f029a3c7d0ac481c88dcfa643ad09904
15,0.75,0,NO_TRIGGER,350,0.8333333333333334,0.007223743014037609,0.27804837317358033,F;H,103,253,0,0,177,365,4028aae1fd65de7a75007d4ee23b270a77c692ea7fd24cd1c3c26cf6c88f6ca6,a42dae726f70963acc6e54c9e457dd16280feae6a34b6b9d6465a599f723f54c
16,0.8,0,NO_TRIGGER,350,0.8333333333333334,0.0029068412259221077,0.274486368440096,F;H,103,248,0,0,175,355,1cbe5f8711f17a19d1efb251c5a14d944bb662969cb330e82872c81401af1707,f89e22c3becfb624607c7b04edd17bb64d7f0fa2f7bf67f4e9b3ef26fa558cf5
17,0.85,0,NO_TRIGGER,350,0.8333333333333334,0.003136762883514166,0.27304842279688657,F;H,103,243,0,0,173,345,52f5d4a0b61e3249e5631de30b066e1bd55a590606eaee7973fce4ec6a19c794,9e7ff65458190e96b2b4d08f7183c17923650d9a30a5bd44e395efb4222e4285
18,0.9,0,NO_TRIGGER,350,0.8333333333333334,0.002774895401671529,0.2708490634276737,F;H,101,239,0,0,168,339,e82bfcb53361e057d8943afae2a5be5dddf8ccb85a6c03f04fdb0f2d8374b35f,6dac7bd9c743ebef190fa5f4237449b36b258edec069c7ab4b385a7f79d2732b
19,0.95,1,KLT_HEALTH_TRIGGER,350,0.7916666666666666,0.002731969114392996,0.26837885415242924,F;H,103,235,17,183,168,331,f826e46282769691feb5bf09848bb7a8cb800a468c1e9c770cadccfb5e6d7d5e,62b9f1ebfe716756b9edff162172ba9fdb9a643b1579f588a4e0b8a56e799a6e
