frame_index,frame_name,num_features,added_features,dropped_features,dropout_ratio,tracked_before_filter,tracked_after_filter,grid_coverage,grid_occupied,grid_total,median_track_age,mean_track_age,long_track_ratio,median_fb_error,median_ncc,median_quality,mean_quality,median_visual_sigma,mean_visual_sigma,low_texture_feature_ratio,low_texture_track_age_median,low_texture_quality_median,mean_intensity,contrast,gradient_mean,laplacian_var,underexposed_ratio,overexposed_ratio,illumination_nonuniformity,local_contrast,flat_region_ratio,texture_score,blur_score,exposure_score,contrast_score,illumination_score,backscatter_score,highlight_shadow_score,grid_texture_score,underwater_score,degradation_score,image_quality,fundamental_inlier_ratio,homography_inlier_ratio,median_epipolar_error,median_homography_error,planar_score,tracker_mode,tracker_recovery_reason,tracker_recovered_count,track_health_score,track_health_reason,frontend_state_score,frontend_state_reason,semidense_acceptance,geometry_safe_acceptance,learned_mode_before_sparse_homography,learned_mode_after_sparse_homography,base_learned_mode_before_sparse_override,learned_mode_after_sparse_override,learned_mode_sparse_homography_allowed,learned_mode_sparse_homography_reason,last_loftr_sparse_homography_check_allowed,last_loftr_sparse_homography_check_reason,loftr_sparse_homography_allowed,loftr_sparse_homography_reason,semidense_raw_candidates,semidense_post_validate_candidates,semidense_accepted_candidates,semidense_queued_pending,semidense_grid_gain,semidense_new_cell_ratio,semidense_before_f_inlier,semidense_after_f_inlier,semidense_before_h_inlier,semidense_after_h_inlier,semidense_before_epipolar,semidense_after_epipolar,semidense_before_homography,semidense_after_homography,pending_loftr_count,pending_loftr_age_median,loftr_confirmed_promoted,klt_degeneracy_loftr_allowed,klt_degeneracy_loftr_reason,klt_degeneracy_loftr_score,scheduler_mode,scheduler_reason,geometry_mode,geometry_reason,planar_confidence,adaptive_geometry_model,klt_tracks,gftt_tracks,orb_tracks,orb_match_tracks,orb_recovery_tracks,lk_recovery_tracks,homography_recovery_tracks,xfeat_tracks,xfeat_recovery_tracks,xfeat_init_tracks,xfeat_confirmed_tracks,xfeat_star_tracks,xfeat_star_recovery_tracks,xfeat_star_init_tracks,xfeat_star_confirmed_tracks,superpoint_lightglue_tracks,superpoint_lightglue_recovery_tracks,superpoint_lightglue_init_tracks,superpoint_lightglue_confirmed_tracks,learned_memory_tracks,loftr_tracks,loftr_recovery_tracks,loftr_init_tracks,loftr_confirmed_tracks,candidate_bank_count,candidate_bank_coverage,candidate_bank_grid_gain,stable_candidate_grid_coverage,runtime_ms
2210,raw_data/images_sequence_6/frame002210.png,350,350,0,0.0,0,0,0.8333333333333334,20,24,1.0,1.0,0.0,0.0,1.0,0.722257137298584,0.7222571969032288,1.1758545637130737,1.1758546829223633,0.0,nan,nan,92.8983154296875,36.47954559326172,18.788246154785156,559.8944091796875,0.022173363418877774,0.0,0.30278290094113813,0.061089180409908295,0.25,0.671008791242327,1.0,0.9445665914528055,0.8106565687391493,0.2733210377412685,0.5441673307557299,0.9240569948890822,0.75,0.7222571579641567,0.2777428420358433,0.7222571579641567,0.0,0.0,nan,nan,0.0,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.0,n/a,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,609.1981967911124
2211,raw_data/images_sequence_6/frame002211.png,350,51,51,0.1457142857142857,350,299,0.875,21,24,2.0,1.854285717010498,0.0,0.02559031918644905,0.8777862787246704,0.2750304043292999,0.31987327337265015,1.9033637046813965,1.9126278162002563,0.0,nan,nan,92.99665832519531,36.4793701171875,18.75924301147461,561.66259765625,0.022137682144410614,0.0,0.30267194112141926,0.06091552972793579,0.20833333333333334,0.6699729646955218,1.0,0.9446557946389734,0.8106526692708333,0.27358734130859375,0.5437707203807253,0.9245708052414093,0.7916666666666666,0.7245600304455663,0.27543996955443373,0.7245600304455663,0.979933110367893,0.979933110367893,0.23849909152421175,0.16759779435473862,0.9999989795232257,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.6923156960689478,n/a,299,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,642.2184989787638
2212,raw_data/images_sequence_6/frame002212.png,350,40,40,0.11428571428571428,350,310,0.875,21,24,3.0,2.6942856311798096,0.0,0.020631320774555206,0.8568395376205444,0.2708422541618347,0.30414682626724243,1.9179713726043701,1.9530130624771118,0.0,nan,nan,92.92455291748047,36.468177795410156,18.734960556030273,562.4888305664062,0.02233138049151805,0.0,0.3023196366254021,0.060977231711149216,0.20833333333333334,0.6691057341439384,1.0,0.9441715487712049,0.8104039510091146,0.2744328720990349,0.5437865930298964,0.9239438342757721,0.7916666666666666,0.7243639447993035,0.27563605520069645,0.7243639447993035,0.9806451612903225,0.9838709677419355,0.14373019317226335,0.19312041164454252,1.0032884505940143,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.6912947913773556,n/a,310,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,636.7498813197017
2213,raw_data/images_sequence_6/frame002213.png,350,36,36,0.10285714285714286,350,314,0.875,21,24,4.0,3.5142858028411865,0.0,0.024744361639022827,0.8579579591751099,0.28141820430755615,0.30843406915664673,1.8817143440246582,1.929787278175354,0.0,nan,nan,92.95215606689453,36.490726470947266,18.63116455078125,559.7737426757812,0.022706883427577207,0.0,0.30238224702722893,0.06084093824028969,0.20833333333333334,0.6653987339564732,1.0,0.943232791431057,0.810905032687717,0.2742826071346506,0.5437273759808805,0.9240569948890822,0.7916666666666666,0.7234745301745787,0.27652546982542126,0.7234745301745787,0.9840764331210191,0.9808917197452229,0.1539970203694927,0.19752988185844017,0.9967627411537193,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.6911184125687997,n/a,314,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,636.6253369487822
2214,raw_data/images_sequence_6/frame002214.png,350,31,31,0.08857142857142856,350,319,0.8333333333333334,20,24,5.0,4.305714130401611,0.7485714285714286,0.02604619972407818,0.8565372824668884,0.28958338499069214,0.3099901080131531,1.8550941944122314,1.9143638610839844,0.0,nan,nan,92.84623718261719,36.512977600097656,18.628690719604492,560.1671142578125,0.02264061820356677,0.0,0.3026759054146561,0.061178285628557205,0.20833333333333334,0.6653103828430176,1.0,0.9433984544910831,0.8113995022243924,0.27357782700482536,0.5447413093589171,0.9245799804262723,0.7916666666666666,0.7235886907606428,0.2764113092393572,0.7235886907606428,0.9749216300940439,0.9843260188087775,0.1724759645322284,0.19715864622672233,1.0096452666339548,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.6911332619940684,n/a,319,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,651.1293742805719
2215,raw_data/images_sequence_6/frame002215.png,350,34,34,0.09714285714285714,350,316,0.8333333333333334,20,24,6.0,5.028571605682373,0.7628571428571429,0.02539253607392311,0.8561543226242065,0.3048117458820343,0.3223780691623688,1.8083107471466064,1.8704066276550293,0.0,nan,nan,92.90472412109375,36.526641845703125,18.619171142578125,562.0101928710938,0.022715378969117007,0.0,0.30265384599274275,0.06152152270078659,0.20833333333333334,0.6649703979492188,1.0,0.9432115525772075,0.8117031521267362,0.2736307696174174,0.5456732185651558,0.9254240974336668,0.7916666666666666,0.7236977919335785,0.2763022080664215,0.7236977919335785,0.9778481012658228,0.9810126582278481,0.12766949257304344,0.19227030485495356,1.003235219992461,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.6913287956489392,n/a,316,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,648.6674891784787
2216,raw_data/images_sequence_6/frame002216.png,350,35,35,0.1,350,315,0.875,21,24,7.0,5.674285888671875,0.7457142857142857,0.01982632838189602,0.8636243939399719,0.31412845849990845,0.3324483633041382,1.7813892364501953,1.8492982387542725,0.0,nan,nan,92.8640365600586,36.60015869140625,18.59731674194336,559.784912109375,0.022813927250978687,0.0,0.30371450835583264,0.06150643527507782,0.20833333333333334,0.6641898836408343,1.0,0.9429651818725533,0.8133368598090278,0.2710851799460017,0.546455782802418,0.9250693236189648,0.7916666666666666,0.7234087979486417,0.27659120205135834,0.7234087979486417,0.9714285714285714,0.9777777777777777,0.19149397470478885,0.17561061218807653,1.0065349115735387,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.6919951833556143,n/a,315,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,646.2892671115696
2217,raw_data/images_sequence_6/frame002217.png,350,32,32,0.09142857142857143,350,318,0.875,21,24,8.0,6.405714511871338,0.7714285714285715,0.02422036975622177,0.8588881492614746,0.3228908181190491,0.33738502860069275,1.7571172714233398,1.8319404125213623,0.0,nan,nan,92.83572387695312,36.53438949584961,18.566627502441406,562.480224609375,0.023002528273162244,0.0,0.30282688664455043,0.06098601222038269,0.20833333333333334,0.6630938393729073,1.0,0.9424936793170944,0.8118753221299914,0.27321547205307894,0.5445422342931382,0.9245004621574597,0.7916666666666666,0.722970186767745,0.27702981323225495,0.722970186767745,0.9748427672955975,0.9874213836477987,0.16792649960810624,0.1847491530460828,1.0129021867648536,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.691629641721294,n/a,318,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,648.5502030700445
2218,raw_data/images_sequence_6/frame002218.png,350,24,24,0.06857142857142857,350,326,0.875,21,24,9.0,7.105714321136475,0.7714285714285715,0.026457691565155983,0.8528554439544678,0.3227195143699646,0.33330419659614563,1.7575883865356445,1.8377904891967773,0.0,nan,nan,92.77960205078125,36.562400817871094,18.582244873046875,561.3817138671875,0.023119766746411485,0.0,0.30318190481148505,0.060998477041721344,0.20833333333333334,0.663651602608817,1.0,0.9422005831339713,0.812497795952691,0.2723634284524359,0.544881800343894,0.9248674695519791,0.7916666666666666,0.7230759022620662,0.2769240977379338,0.7230759022620662,0.9785276073619632,0.9815950920245399,0.21333762976697923,0.1863096251809396,1.0031337710921335,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.6915672228358998,n/a,326,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,660.8048267662525
2219,raw_data/images_sequence_6/frame002219.png,350,38,38,0.10857142857142857,350,312,0.875,21,24,10.0,7.619999885559082,0.76,0.024015767499804497,0.8665471076965332,0.34831127524375916,0.36330074071884155,1.6919888257980347,1.7605761289596558,0.0,nan,nan,92.79135131835938,36.61076736450195,18.646739959716797,564.1927490234375,0.02329647401043932,0.0,0.30440931133195465,0.060932110995054245,0.25,0.6659549985613141,1.0,0.9417588149739017,0.8135726081000434,0.26941765280330887,0.5452683744933268,0.9251488418877774,0.75,0.7208094772972916,0.2791905227027084,0.7208094772972916,0.9775641025641025,0.9711538461538461,0.22797464110409904,0.18891117659951132,0.9934416067089138,klt,n/a,0,nan,n/a,nan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,n/a,False,n/a,False,n/a,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,False,n/a,0.0,klt,healthy,normal,healthy,0.7012670823477843,n/a,312,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,641.3198872469366
