frame_index,timestamp_s,trigger,trigger_reason,k0_count,k0_grid_coverage,k0_median_fb,degradation_score,valid_models,learned_eligible,classical_eligible,learned_added,classical_added,learned_alive,classical_alive,master_pool_hash,classical_pool_hash
150,1652274618.286527,0,NO_TRIGGER,350,0.9583333333333334,0.006678168661892414,0.0396649247472427,F;H,5,12,0,0,5,12,dd1efa25ff7beb8a3b8515132e3f6ba2c5d8bbb3de72d95d77eaf1bad4c99984,da5a7808238d7eeb09d7b3c4cc9b04878fb0724fd3210f6804b7128c56aaf045
151,1652274618.335159,0,NO_TRIGGER,350,0.9583333333333334,0.007390391081571579,0.03972125517003677,F;H,5,12,0,0,5,12,59647bb2c933132854016adcea28ca7aeef1968f81bd75a8b59c8c7f5f10a541,9a7e1dd9a9fcdf41b1a2d80524f280f9ee67bcda1cc19dea8dce13a0d82482ab
152,1652274618.385296,0,NO_TRIGGER,350,0.9583333333333334,0.007129580248147249,0.039708475222120176,F;H,5,12,0,0,5,12,c9af7e2aa515a5c3bb41f96fd5ba19dede74a5a0d82e4e33b12b067f4a1786c7,65afda7ea28a07605dd8a87ec0a7779d06dd79738647e1bee3431b2f76998345
153,1652274618.4354527,0,NO_TRIGGER,350,0.9583333333333334,0.0077535230666399,0.039604396398207786,F;H,5,12,0,0,5,12,9d7511c3e394a92427682e014dcb58c74abf680f918f4426c7b347247cde750b,fc0d02133eb233d44f05f24034d4ae01f24a1d4fd9139fb8ffd208671c705346
154,1652274618.4858854,0,NO_TRIGGER,350,0.9583333333333334,0.007735936902463436,0.039367973058363814,F;H,5,12,0,0,5,12,ff4660ba3ffee277267ec206e866a0882b1798e2b63ceaf1528c8ab922268dc8,03116417892f21a84dbc646fd064825b9dd864b962b07d1af15941a79493ead7
155,1652274618.5356107,0,NO_TRIGGER,350,0.9583333333333334,0.008178440853953362,0.039110061705346144,F;H,5,12,0,0,5,12,09eea0e99a0ec1cac16166ed29e8310bb7e94cb20b1d074b859de7ed773e3c4b,fb33fe9444329db9fdfc4780e57c65543e6cf88c79f0047057c06228344d690a
156,1652274618.5853946,0,NO_TRIGGER,350,0.9583333333333334,0.006752213463187218,0.03858695154526659,F;H,5,12,0,0,5,12,7176ec6cb872efa120cb178a6ab41d3bfd405c9e2c1d2ca3f0ebebd1d943bc45,a82208693a55a592d51c94c2466e290fb37cbcff46e3422e270e325cda1af188
157,1652274618.6350534,0,NO_TRIGGER,350,0.9583333333333334,0.00667320191860199,0.03829565027573523,F;H,5,12,0,0,5,12,52035c18e6432a08148c8f701962dc644314fd7ef0df3190d8da60717cb41058,6134cce80b7c0b545499c2ec9794a22682d0c86c872394230a8799919c5752fd
158,1652274618.6852689,0,NO_TRIGGER,350,0.9583333333333334,0.0070381080731749535,0.03796847785500934,F;H,5,12,0,0,5,12,24d127aebf8cc6bceca8041d344a99f98e64628b8072b9c9d9e208612d0c7fc3,9494b8ebffd2b612dfe53081678b74fd97558faafde826f0b9ebdbd0dac05fa1
159,1652274618.7355063,0,NO_TRIGGER,350,0.9583333333333334,0.006172362715005875,0.03758976926317392,F;H,5,12,0,0,5,12,a9406b1fc0bbd23160982f29ee8f46b20192d1807d7b35ec21fb378463ea3a02,2b009dc339beac5027dd087b6b8452c859363790524aa1d6db2191020486f7e3
160,1652274618.7852626,0,NO_TRIGGER,350,0.9583333333333334,0.006622048560529947,0.037485096172257926,F;H,5,12,0,0,5,12,2923c37da06204f3431b6c30c2e2d9f0ffed986be359d4237bd8d0568b76f417,c9c7138eaa25f1ae517adf7e613ed2226ba21d68fd1100646477764fa964274b
161,1652274618.8364618,0,NO_TRIGGER,350,0.9583333333333334,0.007583653554320335,0.03766242805032172,F;H,5,12,0,0,5,12,4f8daa2ce59580724b13fa5c610a914796ff81e55913654f01c87c5d95b78e82,cfbf36af588e981ce927f9c9b6fb8c3516f2f9e8b52be2bb49530863d9ae1d3d
162,1652274618.8857744,0,NO_TRIGGER,350,0.9583333333333334,0.008206830359995365,0.037750711310891694,F;H,5,12,0,0,5,12,0aeb28cf13c7cdac18305f1ded0752e88569dc188e305fa4b813e857b0c05a03,ed866b889191bb991df2a62c4b666c64775b75c54c6c67a8bf5ed3fb9565342b
163,1652274618.9359083,0,NO_TRIGGER,350,0.9583333333333334,0.00837160274386406,0.03784166355507046,F;H,5,12,0,0,5,12,06765fd8340b23fb67bef0faaeac9e0a3d04c8c7734758eba990e97fb1128d77,02087377aaa6a9d3f7d2f39d278f7af3594d95b121d375fe3afb289319fdf4a3
164,1652274618.9867256,0,NO_TRIGGER,350,0.9583333333333334,0.007246811408549547,0.037989159103094305,F;H,5,12,0,0,5,12,99d4d743a2ce3b7687ea3da835c999359d33af42312d2700a4ba98abb1b0f5ed,bd8a7c933ffe909486390d60ac07493e58d4258faaccd5226b6e3227a7baf0da
165,1652274619.0352817,0,NO_TRIGGER,350,0.9583333333333334,0.007533332332968712,0.03824000181908693,F;H,5,12,0,0,5,12,550e8ef81a79bafb272e7076205b953c8db380a833df0e15f1883cd02cac52a3,6ab470e628f39a8b30cb705422abe7924893e8a8270b039ba5a48f3538e6143e
166,1652274619.0857444,0,NO_TRIGGER,350,0.9583333333333334,0.008395358920097351,0.038308663354013506,F;H,5,11,0,0,5,11,c7b79be15e0eacd27b83d04ec52ecfa0da71ea592744c2208e402b2babd31468,3d2b538dd4b3bbae98dc26176a49807a27765e0ecf41efbf53c0844793b5b964
