run_slug,arm,weighting,frames,logdet_gain_n,logdet_gain_min,logdet_gain_p10,logdet_gain_median,logdet_gain_p90,logdet_gain_max,logdet_gain_mean,trace_gain_n,trace_gain_min,trace_gain_p10,trace_gain_median,trace_gain_p90,trace_gain_max,trace_gain_mean,min_eigen_gain_n,min_eigen_gain_min,min_eigen_gain_p10,min_eigen_gain_median,min_eigen_gain_p90,min_eigen_gain_max,min_eigen_gain_mean,weak_direction_gain_n,weak_direction_gain_min,weak_direction_gain_p10,weak_direction_gain_median,weak_direction_gain_p90,weak_direction_gain_max,weak_direction_gain_mean,condition_change_n,condition_change_min,condition_change_p10,condition_change_median,condition_change_p90,condition_change_max,condition_change_mean,individual_logdet_median_n,individual_logdet_median_min,individual_logdet_median_p10,individual_logdet_median_median,individual_logdet_median_p90,individual_logdet_median_max,individual_logdet_median_mean,nearest_KLT_row_cosine_median_n,nearest_KLT_row_cosine_median_min,nearest_KLT_row_cosine_median_p10,nearest_KLT_row_cosine_median_median,nearest_KLT_row_cosine_median_p90,nearest_KLT_row_cosine_median_max,nearest_KLT_row_cosine_median_mean
a09_6000_6800,C-all,original_q,321,321,0.00819419940124888,0.02867603633282556,0.09320547523306288,0.18649009170633946,0.3314771972600923,0.10258082503506268,321,3.214851032715749,5.881406485034785,18.684816402865152,32.97220281653909,64.96312105663166,19.805407430304996,321,0.00038252556847750974,0.004284935191390504,0.03114723918135409,0.08545151052941558,0.24679908428539177,0.04029772587723547,321,0.00038684295936362617,0.004350486599002807,0.03169024258257357,0.08721831388439805,0.25342383122392964,0.04107992277622266,321,-31.291021843187195,-9.864571371804743,-1.4748238491561096,1.5403468811452399,4.588787395111581,-3.033912533627499,321,0.007566319805291115,0.010870335068656822,0.01864585133789807,0.03265328927964113,0.09437126095098534,0.02088403603027116,321,0.9947251773720619,0.9991128510084132,0.9995405552041325,0.9997042699468366,0.9998200726446185,0.9994116507272528
a09_6000_6800,C-all,unit_q,321,321,0.0086414485203683,0.03147383545708493,0.10208192386425452,0.20770647647871243,0.36436928175209005,0.1132532516251374,321,4.01856373101342,7.351757996743751,22.972269747888337,41.215252906518735,80.94831769375094,24.617875991563654,321,0.000477353830194982,0.005315691997490379,0.03862516503804336,0.10540393420356153,0.30991658447794856,0.049865919417204196,321,0.00048300219653805244,0.0053694654973478,0.039045753382965634,0.10741363518593872,0.3191945320071049,0.05094265416480819,321,-33.912295467335525,-10.76071571483891,-1.5740489975150922,1.7567107430397755,4.976586584168729,-3.2670064552823925,321,0.008209458324200648,0.01193158570715425,0.020469751032458017,0.03647948267073885,0.09813862582734917,0.022940987275466337,321,0.9947251773720619,0.9991128510084132,0.9995405552041325,0.9997042699468366,0.9998200726446185,0.9994116507272528
afrl_bus_s180_d045,L-all,original_q,266,266,0.008475201229479978,0.01695161089838848,0.057333773909865826,0.12234602093905345,0.22727025799092715,0.06401779158171066,266,3.5983015580141258,4.070507413151775,12.638693640137799,24.797220710504835,47.13560728862841,14.387851842501313,266,1.2793988541703882e-05,0.0017122844869265075,0.014407437170996462,0.046894184473622036,0.12115691596462219,0.020005529902804846,266,1.2904275902130939e-05,0.0017279828432708569,0.014520585419698577,0.047746076621589154,0.12682629157498396,0.0204007419385814,266,-37.05113459965992,-9.4289033892872,-0.8290640787075176,1.8716983033646102,6.761978564498008,-2.589854516149539,266,0.00847520122938811,0.010186255798890684,0.01595362376525273,0.029003721906082386,0.060894485662345524,0.017973157103658134,266,0.9944730799229156,0.9982296058818141,0.9995145986559384,0.9997297642292683,0.9998120546769078,0.9992084372086055
afrl_bus_s180_d045,L-all,unit_q,266,266,0.008464481288481096,0.016713703836529703,0.05612092948357805,0.11765076583924916,0.22681059690841465,0.06307778223154026,266,4.021761037173275,4.5920766045254435,14.248066570213084,28.138072306850077,53.50397544360653,16.225777280227355,266,1.4429598812704114e-05,0.001998119738802151,0.016239990286015415,0.052453256438248164,0.1363807988876924,0.02243521156058095,266,1.4546375230305143e-05,0.002016454431761976,0.016484242020204445,0.0533823060212378,0.14273086836929147,0.02287106841672817,266,-35.54528809904082,-8.893062753535133,-0.7452053272644434,1.8486123753443167,6.536835847992165,-2.4763248744143467,266,0.00846448128854376,0.010014629475001162,0.015667490407411333,0.028477557315240647,0.0588878364853652,0.017722318588503184,266,0.9944730799229156,0.9982296058818141,0.9995145986559384,0.9997297642292683,0.9998120546769078,0.9992084372086055
afrl_bus_s180_d045,C-all,original_q,234,234,0.007895666846305716,0.011847064214895653,0.04610151749863256,0.1212214489689128,0.2987742529208326,0.05998672876353972,234,3.21193749229036,3.723987682719397,10.5890559811807,27.034984630566054,51.832523111645926,13.247866793462086,234,7.3323656126556e-05,0.0016055141773416049,0.015292057595310271,0.04518211792699638,0.13533581011734364,0.01968287317375983,234,7.41407271133939e-05,0.0016114819267199394,0.015390924900294685,0.045702976302998195,0.13922089122471382,0.0200052741095802,234,-45.92453019408754,-10.013327276023148,-1.159431628080597,1.3958965168253943,5.197022649619214,-2.927745569509122,234,0.007895666846383903,0.0094841793068076,0.015477394438834453,0.031422557149285255,0.07861457820025816,0.018199646475857898,234,0.9970549718572217,0.999206036831615,0.999630721326264,0.9997517870745718,0.9998338508289759,0.9995428857157795
afrl_bus_s180_d045,C-all,unit_q,234,234,0.008604019274553565,0.013016098284952805,0.05055449011238089,0.13295228956992314,0.3335710772133673,0.06525853065730834,234,4.014921805535954,4.567123300509995,13.113778396164346,33.7435531874061,64.4234720490183,16.469584082247287,234,0.0001012340637496223,0.002011992947947694,0.01882291542580461,0.05540714150109638,0.1661248080083424,0.024265112804548142,234,0.00010238993322537047,0.002023668873049065,0.018946203463595032,0.05603702563765966,0.17149009587922262,0.024698487394096184,234,-48.13264116983919,-10.330998683419562,-1.203545087179947,1.530858074923589,5.700536781551534,-3.044170239888188,234,0.008604019274491045,0.010187975280876279,0.01691574438886037,0.03386777967662509,0.08377268959878714,0.019683119158022056,234,0.9970549718572217,0.999206036831615,0.999630721326264,0.9997517870745718,0.9998338508289759,0.9995428857157795
afrl_cemetery_s135_d045,L-all,original_q,323,323,0.008151772413111047,0.034905683363348324,0.17346426695678474,1.0817080315957999,2.4546943761728848,0.3847684462346917,323,3.6591289463430186,5.160217674654461,26.220779296055625,130.20175330938892,337.66795282227065,50.759448411309435,323,9.62455156032771e-05,0.004319442291273812,0.04404059620173806,0.39059164608703995,0.9244078847550539,0.12784368670182028,323,9.675780164054645e-05,0.004377110135905439,0.04452853544291366,0.4174424500851905,1.3235262799270833,0.142759770923566,323,-238.16634955859314,-90.97327011088318,-18.205835482185307,0.5705766067947711,6.485018978344101,-34.22131154899303,323,0.008151772413143119,0.017656005451418464,0.03248920742788862,0.05074934061020562,0.09656518979985336,0.03379550398998202,323,0.9905298038824533,0.9988483583428398,0.9995649321684499,0.9997360608133462,0.9997770020288073,0.9993023734348482
afrl_cemetery_s135_d045,L-all,unit_q,323,323,0.007555740475741146,0.03357164429538458,0.16721582265259727,1.0723218649905593,2.4520945706091872,0.38056567568665156,323,4.120621649627526,5.826838703126722,29.445304141172223,145.00756380395418,373.3654178893267,56.78502391397184,323,0.00010243451231417566,0.004928686018584027,0.049546983271768985,0.4326839748234455,1.0289144235708492,0.14299579548799474,323,0.00010293716985368395,0.005019044213661585,0.049964855387153964,0.46642068975457923,1.4504268189782625,0.1594337742460185,323,-236.5773406981113,-92.19770168495965,-17.246856958421063,0.5295640929233176,6.143964866009014,-33.90949348502643,323,0.007555740475716936,0.017065976214021315,0.03149123439438897,0.04944344783935923,0.09233676299572527,0.032950104925398564,323,0.9905298038824533,0.9988483583428398,0.9995649321684499,0.9997360608133462,0.9997770020288073,0.9993023734348482
afrl_cemetery_s135_d045,C-all,original_q,304,304,0.00761349964566449,0.022531232305002646,0.14149995112016,0.40742299775861845,0.9481797500209908,0.1916965346322134,304,3.3238166941319887,4.486453695121664,24.3709200403217,67.67473333499677,132.33183594912353,31.54750758121089,304,2.461795987607207e-05,0.001927678890458895,0.03346472185270444,0.131357245935025,0.27817151350043723,0.05393809952882654,304,2.4866360044095248e-05,0.001985758639062048,0.03466327335147401,0.13354587164046325,0.2883509521972451,0.05547835316267748,304,-97.73033087570786,-31.611223318138332,-9.063734552594838,1.3695542014373354,7.289704202343955,-12.35787946222358,304,0.00761349964570286,0.015677362341337597,0.023584874473204436,0.038887786313820734,0.08725699321829555,0.026217584832297497,304,0.9973315168865409,0.999443753198298,0.9996621142435829,0.9997408486089945,0.9998145306505655,0.9995996486545596
afrl_cemetery_s135_d045,C-all,unit_q,304,304,0.007994945511001106,0.023603640107707238,0.14914249240742983,0.4463395772198801,1.032059988213227,0.2078378029022628,304,4.00436146997529,5.6080670353353685,30.35280773571963,83.535958798983,163.0032247584812,39.00426433932085,304,3.2446972705324484e-05,0.002372574010093509,0.041102077673200954,0.16070091365846723,0.342626235034339,0.0666041705998048,304,3.27916309410734e-05,0.002508935023370604,0.04309901421241365,0.1640804021447776,0.3568043377743932,0.06865751970314676,304,-103.05869286147174,-34.648337471316246,-9.589690826078765,1.4470386079180229,7.644423399730272,-13.323701313773647,304,0.007994945511160262,0.01671611983054592,0.02554416693146924,0.041713237056925125,0.09129595846533917,0.028124581021975716,304,0.9973315168865409,0.999443753198298,0.9996621142435829,0.9997408486089945,0.9998145306505655,0.9995996486545596
