run_slug,arm,phase,repeat,observation_rows,local_motion_residual_norm_n,local_motion_residual_norm_min,local_motion_residual_norm_p10,local_motion_residual_norm_median,local_motion_residual_norm_p90,local_motion_residual_norm_max,local_motion_residual_norm_mean,patch_mean_abs_delta_n,patch_mean_abs_delta_min,patch_mean_abs_delta_p10,patch_mean_abs_delta_median,patch_mean_abs_delta_p90,patch_mean_abs_delta_max,patch_mean_abs_delta_mean,global_corrected_patch_abs_delta_n,global_corrected_patch_abs_delta_min,global_corrected_patch_abs_delta_p10,global_corrected_patch_abs_delta_median,global_corrected_patch_abs_delta_p90,global_corrected_patch_abs_delta_max,global_corrected_patch_abs_delta_mean,patch_gradient_abs_delta_n,patch_gradient_abs_delta_min,patch_gradient_abs_delta_p10,patch_gradient_abs_delta_median,patch_gradient_abs_delta_p90,patch_gradient_abs_delta_max,patch_gradient_abs_delta_mean,fb_n,fb_min,fb_p10,fb_median,fb_p90,fb_max,fb_mean,ncc_n,ncc_min,ncc_p10,ncc_median,ncc_p90,ncc_max,ncc_mean,physical_label,interpretation_label,causal_per_point_harm_label
a02_0_900,B,post_init,2,147000,145198,1.7711127402093565e-07,2.4953055967928635e-05,8.133417490272427e-05,0.0002951393613996822,0.03730357119658362,0.00013984821697757017,145198,0.0,0.0009198784828186035,0.005228757858276367,0.01510530710220337,0.153280109167099,0.006931550227734,145198,2.651414120480311e-07,0.0009090270702536874,0.005026842595861947,0.01432811813132987,0.15257685157001927,0.006620038030537333,145198,1.341104507446289e-07,0.001174972951412201,0.006582237780094147,0.019469571113586426,0.314007043838501,0.008959504095763968,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a02_0_900,B,post_init,3,147000,145198,1.7711127402093565e-07,2.4953055967928635e-05,8.133417490272427e-05,0.0002951393613996822,0.03730357119658362,0.00013984821697757017,145198,0.0,0.0009198784828186035,0.005228757858276367,0.01510530710220337,0.153280109167099,0.006931550227734,145198,2.651414120480311e-07,0.0009090270702536874,0.005026842595861947,0.01432811813132987,0.15257685157001927,0.006620038030537333,145198,1.341104507446289e-07,0.001174972951412201,0.006582237780094147,0.019469571113586426,0.314007043838501,0.008959504095763968,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a02_0_900,C-all,post_init,1,39676,38082,5.117969982044278e-07,6.97097161581717e-05,0.00025644912095470747,0.0009095203307176989,0.00420846907352996,0.00039170247466826445,38082,0.0,0.0006293952465057373,0.0034858286380767822,0.009586066007614136,0.062018901109695435,0.004504452765748616,38082,7.324164291722113e-08,0.0006011354665408031,0.0033384223984674055,0.008983975081083112,0.06302112181093816,0.004246054903690158,38082,3.2782554626464844e-07,0.0008306406438350679,0.00456184521317482,0.012717390060424806,0.13883420825004578,0.005972480959867481,39676,0.0,0.0002750817220658064,0.0008802615338936448,0.003002532757818699,0.9909343123435974,0.0033725975420683743,39676,0.6578088998794556,0.916669100522995,0.9713461101055145,0.9916446805000305,0.9993011951446533,0.9608944176167343,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a02_0_900,C-all,post_init,2,39676,38082,5.117969982044278e-07,6.97097161581717e-05,0.00025644912095470747,0.0009095203307176989,0.00420846907352996,0.00039170247466826445,38082,0.0,0.0006293952465057373,0.0034858286380767822,0.009586066007614136,0.062018901109695435,0.004504452765748616,38082,7.324164291722113e-08,0.0006011354665408031,0.0033384223984674055,0.008983975081083112,0.06302112181093816,0.004246054903690158,38082,3.2782554626464844e-07,0.0008306406438350679,0.00456184521317482,0.012717390060424806,0.13883420825004578,0.005972480959867481,39676,0.0,0.0002750817220658064,0.0008802615338936448,0.003002532757818699,0.9909343123435974,0.0033725975420683743,39676,0.6578088998794556,0.916669100522995,0.9713461101055145,0.9916446805000305,0.9993011951446533,0.9608944176167343,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a02_0_900,C-all,post_init,3,39676,38082,5.117969982044278e-07,6.97097161581717e-05,0.00025644912095470747,0.0009095203307176989,0.00420846907352996,0.00039170247466826445,38082,0.0,0.0006293952465057373,0.0034858286380767822,0.009586066007614136,0.062018901109695435,0.004504452765748616,38082,7.324164291722113e-08,0.0006011354665408031,0.0033384223984674055,0.008983975081083112,0.06302112181093816,0.004246054903690158,38082,3.2782554626464844e-07,0.0008306406438350679,0.00456184521317482,0.012717390060424806,0.13883420825004578,0.005972480959867481,39676,0.0,0.0002750817220658064,0.0008802615338936448,0.003002532757818699,0.9909343123435974,0.0033725975420683743,39676,0.6578088998794556,0.916669100522995,0.9713461101055145,0.9916446805000305,0.9993011951446533,0.9608944176167343,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a02_0_900,L-all,post_init,1,108208,97343,1.2242627988142117e-06,9.629703591203241e-05,0.0004234159280650137,0.0017314263693306686,0.006108720038803899,0.0006988551304353554,97343,0.0,0.0004841536283493042,0.002759575843811035,0.007939964532852173,0.06569838523864746,0.0036611077429718167,97343,4.3439320529525816e-08,0.0004901440074712715,0.00266227230208127,0.007359641783394956,0.054839937085571555,0.0034562645359114746,97343,7.450580596923828e-09,0.0006205081939697266,0.0034924745559692383,0.010291621088981628,0.08041676878929138,0.0047424202069826,108208,0.0,0.0003662109375,0.0012615983141586185,0.0054140109568834305,0.9169921278953552,0.003980343223395672,108208,0.6537976861000061,0.9002980828285218,0.9651482701301575,0.9891936004161834,0.9992828965187073,0.952938097129621,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a02_0_900,L-all,post_init,2,108208,97343,1.2242627988142117e-06,9.629703591203241e-05,0.0004234159280650137,0.0017314263693306686,0.006108720038803899,0.0006988551304353554,97343,0.0,0.0004841536283493042,0.002759575843811035,0.007939964532852173,0.06569838523864746,0.0036611077429718167,97343,4.3439320529525816e-08,0.0004901440074712715,0.00266227230208127,0.007359641783394956,0.054839937085571555,0.0034562645359114746,97343,7.450580596923828e-09,0.0006205081939697266,0.0034924745559692383,0.010291621088981628,0.08041676878929138,0.0047424202069826,108208,0.0,0.0003662109375,0.0012615983141586185,0.0054140109568834305,0.9169921278953552,0.003980343223395672,108208,0.6537976861000061,0.9002980828285218,0.9651482701301575,0.9891936004161834,0.9992828965187073,0.952938097129621,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a02_0_900,L-all,post_init,3,103091,92546,1.2242627988142117e-06,9.59501958502179e-05,0.0004193982179497575,0.0017355543588286075,0.006108720038803899,0.0006991645441422992,92546,0.0,0.0004841536283493042,0.0027112066745758057,0.007891550660133362,0.06569838523864746,0.0036460429062816504,92546,4.3439320529525816e-08,0.0004930473171502192,0.002669075932692583,0.0073789574833636185,0.054839937085571555,0.0034645210347514707,92546,7.450580596923828e-09,0.0006220042705535889,0.003498706966638565,0.010325659066438675,0.08041676878929138,0.004757720061897046,103091,0.0,0.00035752487019635737,0.001251220703125,0.005312295630574226,0.9169921278953552,0.003932265643079744,103091,0.6537976861000061,0.9013465046882629,0.9655537605285645,0.9893121123313904,0.9992828965187073,0.9534530986940849,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,B,all,not_applicable,157500,155124,5.932668177851017e-07,5.4156166388701355e-05,0.00019489598608977922,0.0005818217549788928,0.007036622762110121,0.00027402564861327285,155124,0.0,0.0009198784828186035,0.005325585603713989,0.016364067792892456,0.09155169129371643,0.007373793709279951,155124,3.732731346239859e-09,0.0009279886660983896,0.005167704081096902,0.01589414988961853,0.09205784030312475,0.00717518765014808,155124,1.1920928955078125e-07,0.001260945200920105,0.007138445973396301,0.02199962437152863,0.5010654330253601,0.01001704673165297,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,L-all,all,not_applicable,130866,123104,3.9402233608683875e-07,0.00013335917446553885,0.0004176077204485998,0.001259675497828107,0.0071470945307370425,0.0005840898203987916,123104,0.0,0.0005325078964233398,0.0028564631938934326,0.009247153997421265,0.09803926944732666,0.004169768148264309,123104,3.732731346239859e-09,0.0005059686844084088,0.0028156017518100596,0.008764833260909764,0.0987128292964512,0.004015472931179043,123104,0.0,0.000700138509273529,0.00397268682718277,0.012598482519388199,0.28867143392562866,0.005740925822905895,130866,0.0,0.00047889267443679273,0.0017491125036031008,0.007142223650589585,0.937103271484375,0.004353392198670409,130866,0.6504172086715698,0.8910478949546814,0.9645251631736755,0.9909297823905945,0.9997872114181519,0.950712553693688,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,C-all,all,not_applicable,87401,84382,1.4126931027588213e-06,0.00011474753146435724,0.00034178206443455177,0.0009548079502600474,0.006514761713103957,0.00046061820194791763,84382,0.0,0.0006293952465057373,0.0036310702562332153,0.011038482189178467,0.09489226341247559,0.005059984278267859,84382,1.1168429847607797e-08,0.0006282017866061195,0.0034890164572458637,0.010432129519964497,0.0956062153971407,0.004847578291116474,84382,3.427267074584961e-07,0.0009032830595970154,0.005037810653448105,0.014675605297088633,0.1446879357099533,0.006852079904703901,87401,0.0,0.0004094362666364759,0.0014038914814591408,0.005102553870528936,0.9108430743217468,0.003546106520628211,87401,0.6508879661560059,0.9155396223068237,0.972977340221405,0.9923856854438782,0.9998732209205627,0.9616543203563317,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,B,pre_init,1,3500,3100,2.351393736455046e-06,6.455882387467844e-05,0.000221314397259585,0.0005637582043401385,0.0021146530732198635,0.0002852720719680793,3100,0.0,0.0010651350021362305,0.006148636341094971,0.01617525219917297,0.056257545948028564,0.0076865872356199445,3100,2.6783809152775007e-06,0.0010754137295184596,0.0059152642197779215,0.015627374576667658,0.05526847834404053,0.007417930595165104,3100,4.917383193969727e-07,0.0014755725860595705,0.0075216591358184814,0.021690768003463746,0.08052709698677063,0.010131831986288871,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,B,pre_init,2,3500,3100,2.351393736455046e-06,6.455882387467844e-05,0.000221314397259585,0.0005637582043401385,0.0021146530732198635,0.0002852720719680793,3100,0.0,0.0010651350021362305,0.006148636341094971,0.01617525219917297,0.056257545948028564,0.0076865872356199445,3100,2.6783809152775007e-06,0.0010754137295184596,0.0059152642197779215,0.015627374576667658,0.05526847834404053,0.007417930595165104,3100,4.917383193969727e-07,0.0014755725860595705,0.0075216591358184814,0.021690768003463746,0.08052709698677063,0.010131831986288871,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,B,pre_init,3,3500,3100,2.351393736455046e-06,6.455882387467844e-05,0.000221314397259585,0.0005637582043401385,0.0021146530732198635,0.0002852720719680793,3100,0.0,0.0010651350021362305,0.006148636341094971,0.01617525219917297,0.056257545948028564,0.0076865872356199445,3100,2.6783809152775007e-06,0.0010754137295184596,0.0059152642197779215,0.015627374576667658,0.05526847834404053,0.007417930595165104,3100,4.917383193969727e-07,0.0014755725860595705,0.0075216591358184814,0.021690768003463746,0.08052709698677063,0.010131831986288871,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,L-all,pre_init,1,842,611,1.0396794466811155e-05,0.0001529981657525287,0.0004275138573281796,0.0012073696055399919,0.004134375962886399,0.0005638034920912498,611,0.0,0.0007262229919433594,0.0038247406482696533,0.009973376989364624,0.027257323265075684,0.0047569750105495735,611,2.700732657068272e-06,0.0007809457883124482,0.003725204719594366,0.008910950170466059,0.021251235260060675,0.004409242236896753,611,7.584691047668457e-06,0.000862661749124527,0.004187077283859253,0.012869514524936676,0.032550960779190063,0.005815306004691631,842,7.62939453125e-05,0.0005733732250519097,0.002142425044439733,0.009794461913406844,0.3495735824108124,0.005491253872614381,842,0.6941672563552856,0.8834511458873748,0.963801383972168,0.9893623232841492,0.9993544816970825,0.9479445909236219,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,L-all,pre_init,2,842,611,1.0396794466811155e-05,0.0001529981657525287,0.0004275138573281796,0.0012073696055399919,0.004134375962886399,0.0005638034920912498,611,0.0,0.0007262229919433594,0.0038247406482696533,0.009973376989364624,0.027257323265075684,0.0047569750105495735,611,2.700732657068272e-06,0.0007809457883124482,0.003725204719594366,0.008910950170466059,0.021251235260060675,0.004409242236896753,611,7.584691047668457e-06,0.000862661749124527,0.004187077283859253,0.012869514524936676,0.032550960779190063,0.005815306004691631,842,7.62939453125e-05,0.0005733732250519097,0.002142425044439733,0.009794461913406844,0.3495735824108124,0.005491253872614381,842,0.6941672563552856,0.8834511458873748,0.963801383972168,0.9893623232841492,0.9993544816970825,0.9479445909236219,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,L-all,pre_init,3,842,611,1.0396794466811155e-05,0.0001529981657525287,0.0004275138573281796,0.0012073696055399919,0.004134375962886399,0.0005638034920912498,611,0.0,0.0007262229919433594,0.0038247406482696533,0.009973376989364624,0.027257323265075684,0.0047569750105495735,611,2.700732657068272e-06,0.0007809457883124482,0.003725204719594366,0.008910950170466059,0.021251235260060675,0.004409242236896753,611,7.584691047668457e-06,0.000862661749124527,0.004187077283859253,0.012869514524936676,0.032550960779190063,0.005815306004691631,842,7.62939453125e-05,0.0005733732250519097,0.002142425044439733,0.009794461913406844,0.3495735824108124,0.005491253872614381,842,0.6941672563552856,0.8834511458873748,0.963801383972168,0.9893623232841492,0.9993544816970825,0.9479445909236219,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,C-all,pre_init,1,317,190,4.2707994500473654e-05,0.00011432529039830242,0.0003111270523295139,0.0008125674040995518,0.0018146253446919122,0.00041779335015900353,190,4.839897155761719e-05,0.0008181974291801454,0.0047203898429870605,0.012103617191314697,0.037521183490753174,0.005645120810521276,190,6.308923650277798e-06,0.0007162221248283363,0.0045751482248306274,0.010857775307612415,0.03835064818768025,0.0052958105500154245,190,7.88569450378418e-05,0.0016933768987655643,0.00665438175201416,0.01540335416793823,0.046248286962509155,0.007898451231027904,317,0.0,0.0003786042565479875,0.0013918157201260328,0.004994946625083692,0.18855644762516022,0.00303959217663338,317,0.8251020908355713,0.9260173559188842,0.9744362235069275,0.9903996229171753,0.9955103397369385,0.9638869580034202,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,C-all,pre_init,2,317,190,4.2707994500473654e-05,0.00011432529039830242,0.0003111270523295139,0.0008125674040995518,0.0018146253446919122,0.00041779335015900353,190,4.839897155761719e-05,0.0008181974291801454,0.0047203898429870605,0.012103617191314697,0.037521183490753174,0.005645120810521276,190,6.308923650277798e-06,0.0007162221248283363,0.0045751482248306274,0.010857775307612415,0.03835064818768025,0.0052958105500154245,190,7.88569450378418e-05,0.0016933768987655643,0.00665438175201416,0.01540335416793823,0.046248286962509155,0.007898451231027904,317,0.0,0.0003786042565479875,0.0013918157201260328,0.004994946625083692,0.18855644762516022,0.00303959217663338,317,0.8251020908355713,0.9260173559188842,0.9744362235069275,0.9903996229171753,0.9955103397369385,0.9638869580034202,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,C-all,pre_init,3,317,190,4.2707994500473654e-05,0.00011432529039830242,0.0003111270523295139,0.0008125674040995518,0.0018146253446919122,0.00041779335015900353,190,4.839897155761719e-05,0.0008181974291801454,0.0047203898429870605,0.012103617191314697,0.037521183490753174,0.005645120810521276,190,6.308923650277798e-06,0.0007162221248283363,0.0045751482248306274,0.010857775307612415,0.03835064818768025,0.0052958105500154245,190,7.88569450378418e-05,0.0016933768987655643,0.00665438175201416,0.01540335416793823,0.046248286962509155,0.007898451231027904,317,0.0,0.0003786042565479875,0.0013918157201260328,0.004994946625083692,0.18855644762516022,0.00303959217663338,317,0.8251020908355713,0.9260173559188842,0.9744362235069275,0.9903996229171753,0.9955103397369385,0.9638869580034202,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,B,post_init,1,154000,152024,5.932668177851017e-07,5.396632608881999e-05,0.0001943213882069996,0.0005823260357301464,0.007036622762110121,0.00027379631697879486,152024,0.0,0.0009198784828186035,0.005325585603713989,0.016364067792892456,0.09155169129371643,0.007367415374729788,152024,3.732731346239859e-09,0.0009242014355889117,0.005153754341398864,0.015900849250169935,0.09205784030312475,0.007170237753226849,152024,1.1920928955078125e-07,0.0012564510107040407,0.007129743695259094,0.02200459539890289,0.5010654330253601,0.01001470608616692,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,B,post_init,2,154000,152024,5.932668177851017e-07,5.396632608881999e-05,0.0001943213882069996,0.0005823260357301464,0.007036622762110121,0.00027379631697879486,152024,0.0,0.0009198784828186035,0.005325585603713989,0.016364067792892456,0.09155169129371643,0.007367415374729788,152024,3.732731346239859e-09,0.0009242014355889117,0.005153754341398864,0.015900849250169935,0.09205784030312475,0.007170237753226849,152024,1.1920928955078125e-07,0.0012564510107040407,0.007129743695259094,0.02200459539890289,0.5010654330253601,0.01001470608616692,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,B,post_init,3,154000,152024,5.932668177851017e-07,5.396632608881999e-05,0.0001943213882069996,0.0005823260357301464,0.007036622762110121,0.00027379631697879486,152024,0.0,0.0009198784828186035,0.005325585603713989,0.016364067792892456,0.09155169129371643,0.007367415374729788,152024,3.732731346239859e-09,0.0009242014355889117,0.005153754341398864,0.015900849250169935,0.09205784030312475,0.007170237753226849,152024,1.1920928955078125e-07,0.0012564510107040407,0.007129743695259094,0.02200459539890289,0.5010654330253601,0.01001470608616692,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,L-all,post_init,1,130024,122493,3.9402233608683875e-07,0.0001332520362132783,0.00041754414072816675,0.0012607098527347039,0.0071470945307370425,0.0005841910094185388,122493,0.0,0.00048416852951049805,0.0028564631938934326,0.009247153997421265,0.09803926944732666,0.004166839136868912,122493,3.732731346239859e-09,0.0005052635825347318,0.0028111499062830614,0.008762404662030444,0.0987128292964512,0.004013508794079017,122493,0.0,0.0006990760564804079,0.00397145003080368,0.012596076726913454,0.28867143392562866,0.0057405548115740555,130024,0.0,0.0004784243879839785,0.0017480473034083843,0.007128393230959771,0.937103271484375,0.00434602371647127,130024,0.6504172086715698,0.891085296869278,0.964533269405365,0.9909423112869262,0.9997872114181519,0.9507304782664776,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,L-all,post_init,2,130024,122493,3.9402233608683875e-07,0.0001332520362132783,0.00041754414072816675,0.0012607098527347039,0.0071470945307370425,0.0005841910094185388,122493,0.0,0.00048416852951049805,0.0028564631938934326,0.009247153997421265,0.09803926944732666,0.004166839136868912,122493,3.732731346239859e-09,0.0005052635825347318,0.0028111499062830614,0.008762404662030444,0.0987128292964512,0.004013508794079017,122493,0.0,0.0006990760564804079,0.00397145003080368,0.012596076726913454,0.28867143392562866,0.0057405548115740555,130024,0.0,0.0004784243879839785,0.0017480473034083843,0.007128393230959771,0.937103271484375,0.00434602371647127,130024,0.6504172086715698,0.891085296869278,0.964533269405365,0.9909423112869262,0.9997872114181519,0.9507304782664776,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,L-all,post_init,3,130024,122493,3.9402233608683875e-07,0.0001332520362132783,0.00041754414072816675,0.0012607098527347039,0.0071470945307370425,0.0005841910094185388,122493,0.0,0.00048416852951049805,0.0028564631938934326,0.009247153997421265,0.09803926944732666,0.004166839136868912,122493,3.732731346239859e-09,0.0005052635825347318,0.0028111499062830614,0.008762404662030444,0.0987128292964512,0.004013508794079017,122493,0.0,0.0006990760564804079,0.00397145003080368,0.012596076726913454,0.28867143392562866,0.0057405548115740555,130024,0.0,0.0004784243879839785,0.0017480473034083843,0.007128393230959771,0.937103271484375,0.00434602371647127,130024,0.6504172086715698,0.891085296869278,0.964533269405365,0.9909423112869262,0.9997872114181519,0.9507304782664776,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,C-all,post_init,1,87084,84192,1.4126931027588213e-06,0.00011475252475206896,0.00034182250596846714,0.0009551928061603521,0.006514761713103957,0.0004607148467816296,84192,0.0,0.0006293952465057373,0.0036310553550720215,0.011038482189178467,0.09489226341247559,0.005058663773455904,84192,1.1168429847607797e-08,0.0006280380496846539,0.0034878598674163985,0.010431714834782143,0.0956062153971407,0.004846566744542088,84192,3.427267074584961e-07,0.0009028926491737367,0.005034700036048889,0.014673662930727024,0.1446879357099533,0.006849718509892024,87084,0.0,0.0004094362666364759,0.0014039174420759082,0.005102451192215084,0.9108430743217468,0.003547950315665719,87084,0.6508879661560059,0.9155068457126617,0.9729741811752319,0.9923916101455689,0.9998732209205627,0.9616461931902147,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,C-all,post_init,2,87084,84192,1.4126931027588213e-06,0.00011475252475206896,0.00034182250596846714,0.0009551928061603521,0.006514761713103957,0.0004607148467816296,84192,0.0,0.0006293952465057373,0.0036310553550720215,0.011038482189178467,0.09489226341247559,0.005058663773455904,84192,1.1168429847607797e-08,0.0006280380496846539,0.0034878598674163985,0.010431714834782143,0.0956062153971407,0.004846566744542088,84192,3.427267074584961e-07,0.0009028926491737367,0.005034700036048889,0.014673662930727024,0.1446879357099533,0.006849718509892024,87084,0.0,0.0004094362666364759,0.0014039174420759082,0.005102451192215084,0.9108430743217468,0.003547950315665719,87084,0.6508879661560059,0.9155068457126617,0.9729741811752319,0.9923916101455689,0.9998732209205627,0.9616461931902147,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a08_2700_3600,C-all,post_init,3,87084,84192,1.4126931027588213e-06,0.00011475252475206896,0.00034182250596846714,0.0009551928061603521,0.006514761713103957,0.0004607148467816296,84192,0.0,0.0006293952465057373,0.0036310553550720215,0.011038482189178467,0.09489226341247559,0.005058663773455904,84192,1.1168429847607797e-08,0.0006280380496846539,0.0034878598674163985,0.010431714834782143,0.0956062153971407,0.004846566744542088,84192,3.427267074584961e-07,0.0009028926491737367,0.005034700036048889,0.014673662930727024,0.1446879357099533,0.006849718509892024,87084,0.0,0.0004094362666364759,0.0014039174420759082,0.005102451192215084,0.9108430743217468,0.003547950315665719,87084,0.6508879661560059,0.9155068457126617,0.9729741811752319,0.9923916101455689,0.9998732209205627,0.9616461931902147,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,B,all,not_applicable,140000,120523,3.701741181703417e-08,5.1715088578646895e-05,0.00019715919938113408,0.0006813409509727149,0.08873924679887095,0.0003392440660068927,120523,0.0,0.0005325376987457275,0.002856433391571045,0.008714616298675537,0.08206245303153992,0.003982227136639318,120523,2.1019700036095657e-08,0.0004883318733708176,0.0026712229313291536,0.0072955999179209925,0.0815183718986518,0.0034503352125595742,120523,5.960464477539063e-08,0.0006808280944824219,0.0036902129650115967,0.010174988210201264,0.10672995448112488,0.004843241488276281,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,L-all,all,not_applicable,42018,39463,2.605036708181459e-06,0.00013804789670283747,0.00043564028436565114,0.0011626024978132314,0.009855305046792433,0.000575641713454631,39463,0.0,0.0002904832363128662,0.0015008524060249329,0.004793018102645874,0.02832244336605072,0.0021692247982900478,39463,1.0196924243865979e-07,0.00029190585060036024,0.001662979677602594,0.0049232494723516216,0.029014726722411954,0.0022471336011907566,39463,9.685754776000977e-08,0.00040472857654094696,0.0023042336106300354,0.006845571845769884,0.06459414958953857,0.0031518558045170045,42018,2.15791860682657e-05,0.0017662766622379422,0.008272762410342693,0.04122707545757295,0.9941532611846924,0.018526181946615112,42018,0.6500335335731506,0.7677656769752502,0.9029876291751862,0.9707981407642364,0.9983767867088318,0.8844492824790626,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,C-all,all,not_applicable,22392,20918,3.0160561847780706e-06,0.00010449866568450507,0.0003236740610498549,0.0008865282722373642,0.03623782954160044,0.0004419472065459977,20918,0.0,0.0003389120101928711,0.0019365772604942322,0.005858123302459717,0.03282499313354492,0.002716677101138947,20918,1.317715648263551e-07,0.0003540093831018998,0.0019400878910182384,0.005422815812016424,0.0333594526491911,0.0025444853267068733,20918,5.960464477539063e-08,0.0005738355219364167,0.00313379243016243,0.008334847539663313,0.08681562542915344,0.003961907833449892,22392,3.0517578125e-05,0.0013667757506482302,0.006820620968937874,0.04366612248122693,0.9261250495910645,0.018528769656773778,22392,0.6500229239463806,0.7376860797405242,0.9166342318058014,0.9763079166412354,0.997383177280426,0.8823023503323503,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,B,pre_init,1,4200,2443,7.007188475970295e-07,0.00010323574979044177,0.0003876206631366561,0.0011133733344964839,0.005421545022653192,0.0005264999354249461,2443,0.0,0.0006293952465057373,0.003098532557487488,0.008714616298675537,0.025175511837005615,0.004230506648014083,2443,1.4047626585300677e-06,0.0005643004994866918,0.002978882410406114,0.0065877829952983346,0.02184911339343726,0.003398117160020636,2443,1.519918441772461e-06,0.0005885496735572815,0.0032212622463703156,0.007594479620456696,0.05275047570466995,0.0037784195843225516,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,B,pre_init,2,4200,2443,7.007188475970295e-07,0.00010323574979044177,0.0003876206631366561,0.0011133733344964839,0.005421545022653192,0.0005264999354249461,2443,0.0,0.0006293952465057373,0.003098532557487488,0.008714616298675537,0.025175511837005615,0.004230506648014083,2443,1.4047626585300677e-06,0.0005643004994866918,0.002978882410406114,0.0065877829952983346,0.02184911339343726,0.003398117160020636,2443,1.519918441772461e-06,0.0005885496735572815,0.0032212622463703156,0.007594479620456696,0.05275047570466995,0.0037784195843225516,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,B,pre_init,3,4200,2443,7.007188475970295e-07,0.00010323574979044177,0.0003876206631366561,0.0011133733344964839,0.005421545022653192,0.0005264999354249461,2443,0.0,0.0006293952465057373,0.003098532557487488,0.008714616298675537,0.025175511837005615,0.004230506648014083,2443,1.4047626585300677e-06,0.0005643004994866918,0.002978882410406114,0.0065877829952983346,0.02184911339343726,0.003398117160020636,2443,1.519918441772461e-06,0.0005885496735572815,0.0032212622463703156,0.007594479620456696,0.05275047570466995,0.0037784195843225516,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,L-all,pre_init,1,30,15,0.00020260510033064772,0.00023641716572603906,0.001076674617555969,0.0022288854642742452,0.002349333740980036,0.001188082027766789,15,0.00024206936359405518,0.00033890530467033385,0.0028564631938934326,0.0057419538497924805,0.0080852210521698,0.0030307469268639883,15,0.0008856382852905909,0.000888183710029844,0.002606576887124401,0.006352177433262418,0.007473948514664153,0.0034689014278263173,15,0.0007730256766080856,0.0009995155036449433,0.002736806869506836,0.005372869223356246,0.00806162878870964,0.0030000610897938412,30,0.003904916113242507,0.019596897810697556,0.040552765130996704,0.11683037951588632,0.4458576440811157,0.07180475489391634,30,0.6677762866020203,0.6773889422416687,0.7590107917785645,0.8279675245285034,0.8428860902786255,0.7496766169865926,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
