run_slug,arm,phase,repeat,observation_rows,q_n,q_min,q_p10,q_median,q_p90,q_max,q_mean,age_so_far_n,age_so_far_min,age_so_far_p10,age_so_far_median,age_so_far_p90,age_so_far_max,age_so_far_mean,public_streak_so_far_n,public_streak_so_far_min,public_streak_so_far_p10,public_streak_so_far_median,public_streak_so_far_p90,public_streak_so_far_max,public_streak_so_far_mean,distance_to_KLT_px_n,distance_to_KLT_px_min,distance_to_KLT_px_p10,distance_to_KLT_px_median,distance_to_KLT_px_p90,distance_to_KLT_px_max,distance_to_KLT_px_mean,bearing_novelty_rad_n,bearing_novelty_rad_min,bearing_novelty_rad_p10,bearing_novelty_rad_median,bearing_novelty_rad_p90,bearing_novelty_rad_max,bearing_novelty_rad_mean,jacobian_perturbation_sensitivity_per_rad_n,jacobian_perturbation_sensitivity_per_rad_min,jacobian_perturbation_sensitivity_per_rad_p10,jacobian_perturbation_sensitivity_per_rad_median,jacobian_perturbation_sensitivity_per_rad_p90,jacobian_perturbation_sensitivity_per_rad_max,jacobian_perturbation_sensitivity_per_rad_mean,parallax_so_far_rad_n,parallax_so_far_rad_min,parallax_so_far_rad_p10,parallax_so_far_rad_median,parallax_so_far_rad_p90,parallax_so_far_rad_max,parallax_so_far_rad_mean,displacement_px_n,displacement_px_min,displacement_px_p10,displacement_px_median,displacement_px_p90,displacement_px_max,displacement_px_mean,rotation_compensated_parallax_norm_n,rotation_compensated_parallax_norm_min,rotation_compensated_parallax_norm_p10,rotation_compensated_parallax_norm_median,rotation_compensated_parallax_norm_p90,rotation_compensated_parallax_norm_max,rotation_compensated_parallax_norm_mean,triangulation_angle_rad_n,triangulation_angle_rad_min,triangulation_angle_rad_p10,triangulation_angle_rad_median,triangulation_angle_rad_p90,triangulation_angle_rad_max,triangulation_angle_rad_mean,triangulation_condition_proxy_n,triangulation_condition_proxy_min,triangulation_condition_proxy_p10,triangulation_condition_proxy_median,triangulation_condition_proxy_p90,triangulation_condition_proxy_max,triangulation_condition_proxy_mean,local_motion_residual_norm_n,local_motion_residual_norm_min,local_motion_residual_norm_p10,local_motion_residual_norm_median,local_motion_residual_norm_p90,local_motion_residual_norm_max,local_motion_residual_norm_mean,patch_mean_abs_delta_n,patch_mean_abs_delta_min,patch_mean_abs_delta_p10,patch_mean_abs_delta_median,patch_mean_abs_delta_p90,patch_mean_abs_delta_max,patch_mean_abs_delta_mean,global_corrected_patch_abs_delta_n,global_corrected_patch_abs_delta_min,global_corrected_patch_abs_delta_p10,global_corrected_patch_abs_delta_median,global_corrected_patch_abs_delta_p90,global_corrected_patch_abs_delta_max,global_corrected_patch_abs_delta_mean,patch_gradient_abs_delta_n,patch_gradient_abs_delta_min,patch_gradient_abs_delta_p10,patch_gradient_abs_delta_median,patch_gradient_abs_delta_p90,patch_gradient_abs_delta_max,patch_gradient_abs_delta_mean,per_frame_count_n,per_frame_count_min,per_frame_count_p10,per_frame_count_median,per_frame_count_p90,per_frame_count_max,per_frame_count_mean,added_cells_n,added_cells_min,added_cells_p10,added_cells_median,added_cells_p90,added_cells_max,added_cells_mean,final_public_lifetime_n,final_public_lifetime_min,final_public_lifetime_p10,final_public_lifetime_median,final_public_lifetime_p90,final_public_lifetime_max,final_public_lifetime_mean,final_tracks_ge4,final_tracks_ge10,raw_quality_n,raw_quality_min,raw_quality_p10,raw_quality_median,raw_quality_p90,raw_quality_max,raw_quality_mean,fb_n,fb_min,fb_p10,fb_median,fb_p90,fb_max,fb_mean,ncc_n,ncc_min,ncc_p10,ncc_median,ncc_p90,ncc_max,ncc_mean
a08_2700_3600,C-all,pre_init,3,317,317,0.800000011920929,0.800000011920929,0.8050753474235535,0.8494240045547485,0.8666765689849854,0.8159727463586849,317,5.0,5.0,7.0,11.0,15.0,7.233438485804417,317,1.0,1.0,2.0,4.0,6.0,2.082018927444795,317,18.026999531762865,19.405480158184126,23.381333781733463,40.69385170171445,118.31630421972258,29.09139653266748,317,0.02384501176095294,0.032213397901321474,0.03960919592971566,0.06362012479773613,0.16979390442156378,0.04694506064076666,317,0.708394924062915,0.747028767784603,0.8891685473063703,1.2431560138357451,1.517847286067461,0.9461613524007714,317,1.4344516456729614e-09,5.099303777650349e-09,0.00808862378211077,0.024473904669854815,0.0443407900304286,0.009189935225200648,190,3.841283449561577,4.406721530513157,5.157723018689338,6.065140861592463,6.847890762346269,5.191947982453618,190,0.0077491736249343844,0.008795783138856976,0.01007078780661341,0.012212914929169226,0.01484845686167383,0.010263338518362763,190,0.005848243146041799,0.007431915868594196,0.008352793454765996,0.009896662334268055,0.010516049338983528,0.008528058425798643,190,95.09449786872882,101.04600803080119,119.72182049633328,134.55604704693513,170.99249729796506,118.63746626756173,190,4.2707994500473654e-05,0.00011432529039830242,0.0003111270523295139,0.0008125674040995518,0.0018146253446919122,0.00041779335015900353,190,4.839897155761719e-05,0.0008181974291801454,0.0047203898429870605,0.012103617191314697,0.037521183490753174,0.005645120810521276,190,6.308923650277798e-06,0.0007162221248283363,0.0045751482248306274,0.010857775307612415,0.03835064818768025,0.0052958105500154245,190,7.88569450378418e-05,0.0016933768987655643,0.00665438175201416,0.01540335416793823,0.046248286962509155,0.007898451231027904,,,,,,,,,,,,,,,,,,,,,,,,317,0.3871268033981323,0.4940240025520325,0.5512236952781677,0.6381991386413577,0.7622528076171875,0.5610819196663445,317,0.0,0.0003786042565479875,0.0013918157201260328,0.004994946625083692,0.18855644762516022,0.00303959217663338,317,0.8251020908355713,0.9260173559188842,0.9744362235069275,0.9903996229171753,0.9955103397369385,0.9638869580034202
a08_2700_3600,B,post_init,1,154000,154000,0.800000011920929,0.9425932347774506,0.9691415429115295,0.9774478673934937,0.9807536005973816,0.9612223580080967,154000,1.0,11.0,58.0,138.0,292.0,67.83114285714285,154000,1.0,11.0,58.0,138.0,292.0,67.83114285714285,154000,3.225625964432343,14.814021973309565,20.507394241932683,30.38677706706009,177.66553626715123,22.020229918996726,154000,0.0037428808948198,0.022582800393329595,0.034148927528723144,0.04985933117569588,0.2675929100674867,0.03579617041018151,154000,0.7071086975682374,0.7391978443735834,0.9021405255929131,1.2726728789662114,1.5799972373737754,0.9510853776847433,154000,4.45822693655982e-10,0.07705647922458676,0.4385402265213484,1.0721841318477823,2.135769456053488,0.514297696164062,152024,0.2552084838147433,1.848524297428536,3.430950561562196,4.705724808782572,10.491447184904162,3.3725076507124325,152024,0.0031925745290736136,0.007159735306472031,0.009638556538790654,0.012443378623960343,0.020874528738837446,0.009702385625847212,152024,0.002509808507142582,0.006392308756237027,0.00789884204350139,0.00915701136064692,0.01123531239667408,0.007811383191266832,152024,89.00696337676511,109.20746255490381,126.60215170621635,156.43906583736282,398.43719033199477,131.19037769469531,152024,5.932668177851017e-07,5.396632608881999e-05,0.0001943213882069996,0.0005823260357301464,0.007036622762110121,0.00027379631697879486,152024,0.0,0.0009198784828186035,0.005325585603713989,0.016364067792892456,0.09155169129371643,0.007367415374729788,152024,3.732731346239859e-09,0.0009242014355889117,0.005153754341398864,0.015900849250169935,0.09205784030312475,0.007170237753226849,152024,1.1920928955078125e-07,0.0012564510107040407,0.007129743695259094,0.02200459539890289,0.5010654330253601,0.01001470608616692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a08_2700_3600,B,post_init,2,154000,154000,0.800000011920929,0.9425932347774506,0.9691415429115295,0.9774478673934937,0.9807536005973816,0.9612223580080967,154000,1.0,11.0,58.0,138.0,292.0,67.83114285714285,154000,1.0,11.0,58.0,138.0,292.0,67.83114285714285,154000,3.225625964432343,14.814021973309565,20.507394241932683,30.38677706706009,177.66553626715123,22.020229918996726,154000,0.0037428808948198,0.022582800393329595,0.034148927528723144,0.04985933117569588,0.2675929100674867,0.03579617041018151,154000,0.7071086975682374,0.7391978443735834,0.9021405255929131,1.2726728789662114,1.5799972373737754,0.9510853776847433,154000,4.45822693655982e-10,0.07705647922458676,0.4385402265213484,1.0721841318477823,2.135769456053488,0.514297696164062,152024,0.2552084838147433,1.848524297428536,3.430950561562196,4.705724808782572,10.491447184904162,3.3725076507124325,152024,0.0031925745290736136,0.007159735306472031,0.009638556538790654,0.012443378623960343,0.020874528738837446,0.009702385625847212,152024,0.002509808507142582,0.006392308756237027,0.00789884204350139,0.00915701136064692,0.01123531239667408,0.007811383191266832,152024,89.00696337676511,109.20746255490381,126.60215170621635,156.43906583736282,398.43719033199477,131.19037769469531,152024,5.932668177851017e-07,5.396632608881999e-05,0.0001943213882069996,0.0005823260357301464,0.007036622762110121,0.00027379631697879486,152024,0.0,0.0009198784828186035,0.005325585603713989,0.016364067792892456,0.09155169129371643,0.007367415374729788,152024,3.732731346239859e-09,0.0009242014355889117,0.005153754341398864,0.015900849250169935,0.09205784030312475,0.007170237753226849,152024,1.1920928955078125e-07,0.0012564510107040407,0.007129743695259094,0.02200459539890289,0.5010654330253601,0.01001470608616692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a08_2700_3600,B,post_init,3,154000,154000,0.800000011920929,0.9425932347774506,0.9691415429115295,0.9774478673934937,0.9807536005973816,0.9612223580080967,154000,1.0,11.0,58.0,138.0,292.0,67.83114285714285,154000,1.0,11.0,58.0,138.0,292.0,67.83114285714285,154000,3.225625964432343,14.814021973309565,20.507394241932683,30.38677706706009,177.66553626715123,22.020229918996726,154000,0.0037428808948198,0.022582800393329595,0.034148927528723144,0.04985933117569588,0.2675929100674867,0.03579617041018151,154000,0.7071086975682374,0.7391978443735834,0.9021405255929131,1.2726728789662114,1.5799972373737754,0.9510853776847433,154000,4.45822693655982e-10,0.07705647922458676,0.4385402265213484,1.0721841318477823,2.135769456053488,0.514297696164062,152024,0.2552084838147433,1.848524297428536,3.430950561562196,4.705724808782572,10.491447184904162,3.3725076507124325,152024,0.0031925745290736136,0.007159735306472031,0.009638556538790654,0.012443378623960343,0.020874528738837446,0.009702385625847212,152024,0.002509808507142582,0.006392308756237027,0.00789884204350139,0.00915701136064692,0.01123531239667408,0.007811383191266832,152024,89.00696337676511,109.20746255490381,126.60215170621635,156.43906583736282,398.43719033199477,131.19037769469531,152024,5.932668177851017e-07,5.396632608881999e-05,0.0001943213882069996,0.0005823260357301464,0.007036622762110121,0.00027379631697879486,152024,0.0,0.0009198784828186035,0.005325585603713989,0.016364067792892456,0.09155169129371643,0.007367415374729788,152024,3.732731346239859e-09,0.0009242014355889117,0.005153754341398864,0.015900849250169935,0.09205784030312475,0.007170237753226849,152024,1.1920928955078125e-07,0.0012564510107040407,0.007129743695259094,0.02200459539890289,0.5010654330253601,0.01001470608616692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a08_2700_3600,L-all,post_init,1,130024,130024,0.8696646094322205,0.9126509964466095,0.9200000166893005,0.9200000166893005,0.9200000166893005,0.9180571570060059,130024,5.0,17.0,91.0,251.0,631.0,116.26982710884144,130024,1.0,2.0,15.0,65.0,299.0,25.802913308312313,130024,18.00028986904925,19.443530709062433,29.722590041659252,85.04582907015747,195.64593835561377,41.37552440599426,130024,0.018425677503431735,0.03166738371467114,0.04792050042399318,0.1258269950620028,0.302894956007725,0.06389899929719903,130024,0.7071102789708011,0.7681124926933939,0.9712463288578913,1.3656084905780315,1.5974633458532284,1.0208652651681671,130024,5.6758056707083534e-11,0.03460858146032177,0.25562003809713946,0.8187395712362634,2.2552878608024765,0.35638661066201305,122493,0.01573492707519976,1.4299028481648184,2.6855056065943166,4.289948663942126,8.358623270522294,2.807112034509175,122493,0.0026519107059071127,0.0061884542613845975,0.008948884645412315,0.012038225123571838,0.02038642928688603,0.009033750909912947,122493,0.0020246249043342902,0.004969834765241491,0.00703674965476316,0.008671943252849257,0.011597784502004398,0.006931286976469088,122493,86.22529745054906,115.31585306234024,142.11223956386198,201.2147614160788,493.9189876820503,151.90767541573783,122493,3.9402233608683875e-07,0.0001332520362132783,0.00041754414072816675,0.0012607098527347039,0.0071470945307370425,0.0005841910094185388,122493,0.0,0.00048416852951049805,0.0028564631938934326,0.009247153997421265,0.09803926944732666,0.004166839136868912,122493,3.732731346239859e-09,0.0005052635825347318,0.0028111499062830614,0.008762404662030444,0.0987128292964512,0.004013508794079017,122493,0.0,0.0006990760564804079,0.00397145003080368,0.012596076726913454,0.28867143392562866,0.0057405548115740555,,,,,,,,,,,,,,,,,,,,,,,,130024,0.13806594908237457,0.6092999875545502,0.8064662218093872,0.8652623951435089,0.8911728858947754,0.7690766637780756,130024,0.0,0.0004784243879839785,0.0017480473034083843,0.007128393230959771,0.937103271484375,0.00434602371647127,130024,0.6504172086715698,0.891085296869278,0.964533269405365,0.9909423112869262,0.9997872114181519,0.9507304782664776
a08_2700_3600,L-all,post_init,2,130024,130024,0.8696646094322205,0.9126509964466095,0.9200000166893005,0.9200000166893005,0.9200000166893005,0.9180571570060059,130024,5.0,17.0,91.0,251.0,631.0,116.26982710884144,130024,1.0,2.0,15.0,65.0,299.0,25.802913308312313,130024,18.00028986904925,19.443530709062433,29.722590041659252,85.04582907015747,195.64593835561377,41.37552440599426,130024,0.018425677503431735,0.03166738371467114,0.04792050042399318,0.1258269950620028,0.302894956007725,0.06389899929719903,130024,0.7071102789708011,0.7681124926933939,0.9712463288578913,1.3656084905780315,1.5974633458532284,1.0208652651681671,130024,5.6758056707083534e-11,0.03460858146032177,0.25562003809713946,0.8187395712362634,2.2552878608024765,0.35638661066201305,122493,0.01573492707519976,1.4299028481648184,2.6855056065943166,4.289948663942126,8.358623270522294,2.807112034509175,122493,0.0026519107059071127,0.0061884542613845975,0.008948884645412315,0.012038225123571838,0.02038642928688603,0.009033750909912947,122493,0.0020246249043342902,0.004969834765241491,0.00703674965476316,0.008671943252849257,0.011597784502004398,0.006931286976469088,122493,86.22529745054906,115.31585306234024,142.11223956386198,201.2147614160788,493.9189876820503,151.90767541573783,122493,3.9402233608683875e-07,0.0001332520362132783,0.00041754414072816675,0.0012607098527347039,0.0071470945307370425,0.0005841910094185388,122493,0.0,0.00048416852951049805,0.0028564631938934326,0.009247153997421265,0.09803926944732666,0.004166839136868912,122493,3.732731346239859e-09,0.0005052635825347318,0.0028111499062830614,0.008762404662030444,0.0987128292964512,0.004013508794079017,122493,0.0,0.0006990760564804079,0.00397145003080368,0.012596076726913454,0.28867143392562866,0.0057405548115740555,,,,,,,,,,,,,,,,,,,,,,,,130024,0.13806594908237457,0.6092999875545502,0.8064662218093872,0.8652623951435089,0.8911728858947754,0.7690766637780756,130024,0.0,0.0004784243879839785,0.0017480473034083843,0.007128393230959771,0.937103271484375,0.00434602371647127,130024,0.6504172086715698,0.891085296869278,0.964533269405365,0.9909423112869262,0.9997872114181519,0.9507304782664776
a08_2700_3600,L-all,post_init,3,130024,130024,0.8696646094322205,0.9126509964466095,0.9200000166893005,0.9200000166893005,0.9200000166893005,0.9180571570060059,130024,5.0,17.0,91.0,251.0,631.0,116.26982710884144,130024,1.0,2.0,15.0,65.0,299.0,25.802913308312313,130024,18.00028986904925,19.443530709062433,29.722590041659252,85.04582907015747,195.64593835561377,41.37552440599426,130024,0.018425677503431735,0.03166738371467114,0.04792050042399318,0.1258269950620028,0.302894956007725,0.06389899929719903,130024,0.7071102789708011,0.7681124926933939,0.9712463288578913,1.3656084905780315,1.5974633458532284,1.0208652651681671,130024,5.6758056707083534e-11,0.03460858146032177,0.25562003809713946,0.8187395712362634,2.2552878608024765,0.35638661066201305,122493,0.01573492707519976,1.4299028481648184,2.6855056065943166,4.289948663942126,8.358623270522294,2.807112034509175,122493,0.0026519107059071127,0.0061884542613845975,0.008948884645412315,0.012038225123571838,0.02038642928688603,0.009033750909912947,122493,0.0020246249043342902,0.004969834765241491,0.00703674965476316,0.008671943252849257,0.011597784502004398,0.006931286976469088,122493,86.22529745054906,115.31585306234024,142.11223956386198,201.2147614160788,493.9189876820503,151.90767541573783,122493,3.9402233608683875e-07,0.0001332520362132783,0.00041754414072816675,0.0012607098527347039,0.0071470945307370425,0.0005841910094185388,122493,0.0,0.00048416852951049805,0.0028564631938934326,0.009247153997421265,0.09803926944732666,0.004166839136868912,122493,3.732731346239859e-09,0.0005052635825347318,0.0028111499062830614,0.008762404662030444,0.0987128292964512,0.004013508794079017,122493,0.0,0.0006990760564804079,0.00397145003080368,0.012596076726913454,0.28867143392562866,0.0057405548115740555,,,,,,,,,,,,,,,,,,,,,,,,130024,0.13806594908237457,0.6092999875545502,0.8064662218093872,0.8652623951435089,0.8911728858947754,0.7690766637780756,130024,0.0,0.0004784243879839785,0.0017480473034083843,0.007128393230959771,0.937103271484375,0.00434602371647127,130024,0.6504172086715698,0.891085296869278,0.964533269405365,0.9909423112869262,0.9997872114181519,0.9507304782664776
a08_2700_3600,C-all,post_init,1,87084,87084,0.800000011920929,0.8440576076507569,0.8721431791782379,0.8810744702816009,0.8850424885749817,0.8659605719123445,87084,5.0,15.0,73.0,201.0,623.0,93.17642735749392,87084,1.0,4.0,24.0,73.0,200.0,32.49029672500115,87084,18.000117864410175,19.13821187114468,25.22153176568236,49.406990559026205,193.53847520760556,30.739324181010623,87084,0.01708705618010714,0.030977635550849196,0.04121639553579312,0.07768349602505659,0.28101500205454766,0.049103829395867105,87084,0.7071108965359452,0.7542983776648208,0.933661013186881,1.2619000526306838,1.5676385653874276,0.9710758762621744,87084,2.2991260233124437e-10,0.029946995389505317,0.22082256102087308,0.7160322923636488,2.2389597998484927,0.3090660730961188,84192,0.09233784559095351,1.5546649007466884,2.9236596832733976,4.42958413893567,8.870148914989764,2.977712858982031,84192,0.003157310433214762,0.006590047594041688,0.00918380098963948,0.012119306517752967,0.021982090981179845,0.009264525143759915,84192,0.0027125833501053316,0.00566185415733958,0.007431726000076204,0.008934102719757761,0.011677148573707575,0.007352462289872985,84192,85.63929113479529,111.93214747177109,134.55948256756437,176.62152980745736,368.65271856572707,141.02416353320186,84192,1.4126931027588213e-06,0.00011475252475206896,0.00034182250596846714,0.0009551928061603521,0.006514761713103957,0.0004607148467816296,84192,0.0,0.0006293952465057373,0.0036310553550720215,0.011038482189178467,0.09489226341247559,0.005058663773455904,84192,1.1168429847607797e-08,0.0006280380496846539,0.0034878598674163985,0.010431714834782143,0.0956062153971407,0.004846566744542088,84192,3.427267074584961e-07,0.0009028926491737367,0.005034700036048889,0.014673662930727024,0.1446879357099533,0.006849718509892024,,,,,,,,,,,,,,,,,,,,,,,,87084,0.20322877168655396,0.6512361347675324,0.8215807378292084,0.8688366830348968,0.8910791873931885,0.7888337524789927,87084,0.0,0.0004094362666364759,0.0014039174420759082,0.005102451192215084,0.9108430743217468,0.003547950315665719,87084,0.6508879661560059,0.9155068457126617,0.9729741811752319,0.9923916101455689,0.9998732209205627,0.9616461931902147
a08_2700_3600,C-all,post_init,2,87084,87084,0.800000011920929,0.8440576076507569,0.8721431791782379,0.8810744702816009,0.8850424885749817,0.8659605719123445,87084,5.0,15.0,73.0,201.0,623.0,93.17642735749392,87084,1.0,4.0,24.0,73.0,200.0,32.49029672500115,87084,18.000117864410175,19.13821187114468,25.22153176568236,49.406990559026205,193.53847520760556,30.739324181010623,87084,0.01708705618010714,0.030977635550849196,0.04121639553579312,0.07768349602505659,0.28101500205454766,0.049103829395867105,87084,0.7071108965359452,0.7542983776648208,0.933661013186881,1.2619000526306838,1.5676385653874276,0.9710758762621744,87084,2.2991260233124437e-10,0.029946995389505317,0.22082256102087308,0.7160322923636488,2.2389597998484927,0.3090660730961188,84192,0.09233784559095351,1.5546649007466884,2.9236596832733976,4.42958413893567,8.870148914989764,2.977712858982031,84192,0.003157310433214762,0.006590047594041688,0.00918380098963948,0.012119306517752967,0.021982090981179845,0.009264525143759915,84192,0.0027125833501053316,0.00566185415733958,0.007431726000076204,0.008934102719757761,0.011677148573707575,0.007352462289872985,84192,85.63929113479529,111.93214747177109,134.55948256756437,176.62152980745736,368.65271856572707,141.02416353320186,84192,1.4126931027588213e-06,0.00011475252475206896,0.00034182250596846714,0.0009551928061603521,0.006514761713103957,0.0004607148467816296,84192,0.0,0.0006293952465057373,0.0036310553550720215,0.011038482189178467,0.09489226341247559,0.005058663773455904,84192,1.1168429847607797e-08,0.0006280380496846539,0.0034878598674163985,0.010431714834782143,0.0956062153971407,0.004846566744542088,84192,3.427267074584961e-07,0.0009028926491737367,0.005034700036048889,0.014673662930727024,0.1446879357099533,0.006849718509892024,,,,,,,,,,,,,,,,,,,,,,,,87084,0.20322877168655396,0.6512361347675324,0.8215807378292084,0.8688366830348968,0.8910791873931885,0.7888337524789927,87084,0.0,0.0004094362666364759,0.0014039174420759082,0.005102451192215084,0.9108430743217468,0.003547950315665719,87084,0.6508879661560059,0.9155068457126617,0.9729741811752319,0.9923916101455689,0.9998732209205627,0.9616461931902147
a08_2700_3600,C-all,post_init,3,87084,87084,0.800000011920929,0.8440576076507569,0.8721431791782379,0.8810744702816009,0.8850424885749817,0.8659605719123445,87084,5.0,15.0,73.0,201.0,623.0,93.17642735749392,87084,1.0,4.0,24.0,73.0,200.0,32.49029672500115,87084,18.000117864410175,19.13821187114468,25.22153176568236,49.406990559026205,193.53847520760556,30.739324181010623,87084,0.01708705618010714,0.030977635550849196,0.04121639553579312,0.07768349602505659,0.28101500205454766,0.049103829395867105,87084,0.7071108965359452,0.7542983776648208,0.933661013186881,1.2619000526306838,1.5676385653874276,0.9710758762621744,87084,2.2991260233124437e-10,0.029946995389505317,0.22082256102087308,0.7160322923636488,2.2389597998484927,0.3090660730961188,84192,0.09233784559095351,1.5546649007466884,2.9236596832733976,4.42958413893567,8.870148914989764,2.977712858982031,84192,0.003157310433214762,0.006590047594041688,0.00918380098963948,0.012119306517752967,0.021982090981179845,0.009264525143759915,84192,0.0027125833501053316,0.00566185415733958,0.007431726000076204,0.008934102719757761,0.011677148573707575,0.007352462289872985,84192,85.63929113479529,111.93214747177109,134.55948256756437,176.62152980745736,368.65271856572707,141.02416353320186,84192,1.4126931027588213e-06,0.00011475252475206896,0.00034182250596846714,0.0009551928061603521,0.006514761713103957,0.0004607148467816296,84192,0.0,0.0006293952465057373,0.0036310553550720215,0.011038482189178467,0.09489226341247559,0.005058663773455904,84192,1.1168429847607797e-08,0.0006280380496846539,0.0034878598674163985,0.010431714834782143,0.0956062153971407,0.004846566744542088,84192,3.427267074584961e-07,0.0009028926491737367,0.005034700036048889,0.014673662930727024,0.1446879357099533,0.006849718509892024,,,,,,,,,,,,,,,,,,,,,,,,87084,0.20322877168655396,0.6512361347675324,0.8215807378292084,0.8688366830348968,0.8910791873931885,0.7888337524789927,87084,0.0,0.0004094362666364759,0.0014039174420759082,0.005102451192215084,0.9108430743217468,0.003547950315665719,87084,0.6508879661560059,0.9155068457126617,0.9729741811752319,0.9923916101455689,0.9998732209205627,0.9616461931902147
a09_6000_6800,B,all,not_applicable,140000,140000,0.800000011920929,0.800000011920929,0.8854345083236694,0.9358344912528992,0.9580644965171814,0.8821956673958472,140000,1.0,1.0,29.0,144.0,268.0,51.96326428571429,140000,1.0,1.0,29.0,144.0,268.0,51.96326428571429,140000,3.2484778773746568,17.24496065364459,19.96196431733732,29.161877109302388,269.1958846328345,22.344758449739775,140000,0.0057795840244968845,0.028026778617936888,0.03400975924782185,0.04771801622094783,0.37034343525253766,0.037028098055628185,140000,0.7071092034269397,0.7328022784504948,0.8595806821725407,1.0743010887327589,1.6160442584305899,0.8910273614733404,140000,4.1096336140784e-11,5.139884068996596e-09,0.2549236355952799,1.1482571631040455,2.366258250801617,0.4266299725822197,120523,0.01276379235698922,1.0270509095030633,2.5854713539854597,7.739661694985342,46.14135442901434,3.5736045510287,120523,0.004667187850120721,0.008522783068358403,0.010295557842204634,0.014949086943236737,0.09943350760141836,0.011097855515871518,120523,0.0026782952575402294,0.007308504962277834,0.008793575628972844,0.012867572635285972,0.06753625122201712,0.009498861477371633,120523,14.818124747543317,77.71687983562036,113.72084919019467,136.82810747482864,373.37227578995845,110.4464539930394,120523,3.701741181703417e-08,5.1715088578646895e-05,0.00019715919938113408,0.0006813409509727149,0.08873924679887095,0.0003392440660068927,120523,0.0,0.0005325376987457275,0.002856433391571045,0.008714616298675537,0.08206245303153992,0.003982227136639318,120523,2.1019700036095657e-08,0.0004883318733708176,0.0026712229313291536,0.0072955999179209925,0.0815183718986518,0.0034503352125595742,120523,5.960464477539063e-08,0.0006808280944824219,0.0036902129650115967,0.010174988210201264,0.10672995448112488,0.004843241488276281,400,350.0,350.0,350.0,350.0,350.0,350.0,400,0.0,0.0,0.0,0.0,0.0,0.0,19477,1.0,1.0,1.0,9.0,268.0,7.18796529239616,3220,1867,,,,,,,,,,,,,,,,,,,,,
a09_6000_6800,L-all,all,not_applicable,42018,42018,0.8670217394828796,0.8876432180404663,0.9115372598171234,0.9200000166893005,0.9200000166893005,0.90747335541679,42018,5.0,11.0,73.0,253.0,489.0,105.2543671759722,42018,1.0,2.0,16.0,61.0,192.0,25.1124280070446,42018,18.000959252527824,19.616855035030753,29.619059052436867,72.94102038678409,208.14346757872073,38.82855775174506,42018,0.018242421004626922,0.03122676096595714,0.045519007777509946,0.10719258343940216,0.344623765394986,0.058159379623339356,42018,0.7071598374502384,0.8173832381580646,1.0273718697654424,1.4165412732133016,1.5975599969129564,1.0821916318675795,42018,3.420691064424985e-10,0.018548130848765863,0.20838926945428426,0.8080500128399645,1.834551887654658,0.3195083531811384,39463,0.00229675189567419,0.5984473769994091,1.4835819626999547,3.02135112894918,13.392978295062091,1.7832146542194183,39463,0.0033045929655142595,0.007761285407359867,0.009446759260333873,0.012521125280848746,0.025791715050114006,0.009826039639513395,39463,0.0017685236331207292,0.005810453549587882,0.007088952114854668,0.008597878256073223,0.016615716385208954,0.007182803958262779,39463,60.186752829037275,116.30919756305008,141.06575406172766,172.1045729724697,565.4436856548535,142.79531008720758,39463,2.605036708181459e-06,0.00013804789670283747,0.00043564028436565114,0.0011626024978132314,0.009855305046792433,0.000575641713454631,39463,0.0,0.0002904832363128662,0.0015008524060249329,0.004793018102645874,0.02832244336605072,0.0021692247982900478,39463,1.0196924243865979e-07,0.00029190585060036024,0.001662979677602594,0.0049232494723516216,0.029014726722411954,0.0022471336011907566,39463,9.685754776000977e-08,0.00040472857654094696,0.0023042336106300354,0.006845571845769884,0.06459414958953857,0.0031518558045170045,400,0.0,5.0,129.0,221.10000000000002,262.0,105.045,400,0.0,0.0,1.0,2.0,3.0,0.9425,2555,1.0,1.0,7.0,44.0,192.0,16.445401174168296,1694,1103,42018,0.10031037777662277,0.2600592404603958,0.5933895707130432,0.8022967517375946,0.8860633373260498,0.5602407977479698,42018,2.15791860682657e-05,0.0017662766622379422,0.008272762410342693,0.04122707545757295,0.9941532611846924,0.018526181946615112,42018,0.6500335335731506,0.7677656769752502,0.9029876291751862,0.9707981407642364,0.9983767867088318,0.8844492824790626
