window_id,selector,level,formal_runs_ok,post_init_accepted,map_point_lineages,distinct_mappoints,assisted_matches,assisted_outliers,pre_kf_purged,pre_kf_scans,unbounded_matches,unbounded_outliers,unbounded_pre_kf_observed,unbounded_pre_kf_purged,reconstructed_native_ape_m,reconstructed_native_rpe_m,reconstructed_bridge_off_ape_m,reconstructed_bridge_off_rpe_m,reconstructed_unbounded_ape_m,reconstructed_unbounded_rpe_m,reconstructed_full_ape_m,reconstructed_full_rpe_m,online_native_ape_m,online_native_rpe_m,online_bridge_off_ape_m,online_bridge_off_rpe_m,online_unbounded_ape_m,online_unbounded_rpe_m,online_full_ape_m,online_full_rpe_m,full_vs_native_improvements,full_vs_bridge_off_improvements,full_vs_unbounded_improvements,coverage,rpe_delta_associated_poses,texture_profile,base_track_min,base_track_mean,base_track_max,base_grid_min,base_grid_mean,base_grid_max,low_base_grid_frames,seed_quality_min,seed_quality_below_0p9,formal_root
AFRL_Cemetery_FR_s230_d30,n3_d14_min8_ignore0_clean_halfres,repeatwise_strict,20/20,47/47,1,18,19,3,1/1,272,20,3,1,0,0.027909,0.026643,0.0273,0.026296,0.028166,0.026486,0.026594,0.026165,0.028288,0.027274,0.027598,0.02693,0.028601,0.027125,0.026894,0.026772,4/4,4/4,4/4,277/278,20,operational degraded/low-grid,243,315.967626,350,0.583333,0.723921,0.833333,254/278,0.914590597,0,/mnt/data/AQUA-FE_WS/orbslam3_seeded_validation/postinit_candidate_search_20260807/afrl_cemetery_fr_s230_d30/formal_n3_d14_min8_ignore0_clean_halfres_v23_lineagefirst_lateenforce_dualgateack_equalruntime_singlecpu2_noaslr_fivearm_h100_q09
