window_id,selector,level,formal_runs_ok,post_init_accepted,map_point_lineages,distinct_mappoints,assisted_matches,assisted_outliers,pre_kf_purged,pre_kf_scans,unbounded_matches,unbounded_outliers,unbounded_pre_kf_observed,unbounded_pre_kf_purged,reconstructed_native_ape_m,reconstructed_native_rpe_m,reconstructed_bridge_off_ape_m,reconstructed_bridge_off_rpe_m,reconstructed_unbounded_ape_m,reconstructed_unbounded_rpe_m,reconstructed_full_ape_m,reconstructed_full_rpe_m,online_native_ape_m,online_native_rpe_m,online_bridge_off_ape_m,online_bridge_off_rpe_m,online_unbounded_ape_m,online_unbounded_rpe_m,online_full_ape_m,online_full_rpe_m,full_vs_native_improvements,full_vs_bridge_off_improvements,full_vs_unbounded_improvements,coverage,rpe_delta_associated_poses,texture_profile,base_track_min,base_track_mean,base_track_max,base_grid_min,base_grid_mean,base_grid_max,low_base_grid_frames,seed_quality_min,seed_quality_below_0p9,formal_root
A01_16200_17100,n3_d14_min8_ignore0_clean,action_positive_metric_mixed_non_strict,20/20,150/153,2,8,103,8,6/6,288,104,9,6,0,0.007187,0.009467,0.00685,0.00944,0.006677,0.009522,0.006984,0.009804,0.007355,0.010022,0.006939,0.009871,0.006766,0.009794,0.006855,0.010145,2/4,1/4,0/4,444/450,1,operational degraded/low-grid,350,350.000000,350,0.500000,0.597654,0.750000,450/450,0.918853283,0,/mnt/data/AQUA-FE_WS/orbslam3_seeded_validation/postinit_candidate_search_20260808/aqualoc_a01_16200_17100/formal_n3_d14_min8_ignore0_clean_v23_lineagefirst_lateenforce_dualgateack_equalruntime_singlecpu2_noaslr_fivearm_h100_q09
