run_dir,run,has_ape,has_frontend_metrics,se3_ape_rmse_m,se3_ape_median_m,rpe_trans_rmse_m,rpe_trans_median_m,output_coverage_ratio,first_output_delay_s,init_success,tracking_lost_count_proxy,log_linear_solver_failures,log_failure_mentions,log_restart_mentions,feature_frames,exported_features_sum,exported_learned_features_sum,exported_non_loftr_learned_features_sum,exported_sp_lg_features_sum,exported_xfeat_features_sum,exported_loftr_features_sum,exported_recovered_features_sum,learned_candidate_count_sum,learned_confirmed_count_sum,recovered_count_sum,source_selection_dropped_sum,learned_export_gate_degraded_sum,learned_export_gate_dropped_sum,learned_export_geometry_dropped_sum,learned_export_benefit_dropped_sum,init_klt_only_active_sum,low_parallax_learned_holdoff_active_sum,exported_features_median,median_track_age_median,median_quality_median,median_backend_quality_median,median_classical_backend_quality_median,median_learned_backend_quality_median,classical_track_count_median,classical_grid_coverage_median,learned_export_grid_gain_median,learned_export_new_cells_median,classical_motion_px_median,classical_median_age_median,learned_export_gate_reason_counts,learned_export_benefit_reason_counts,learned_export_geometry_reason_counts,recovery_reason_counts,geometry_mode_counts,published_feature_bag,published_feature_bag_audit_status,published_feature_observations,published_learned_observations,published_loftr_observations,learned_really_exported,loftr_really_exported,safe_no_harm_candidate,learned_positive_candidate,warning
logs/cirs_caves_vins/external_hybrid_xfeat_every1_jul15screen_cirs_s720_d30_probe,external_hybrid_xfeat_every1_jul15screen_cirs_s720_d30_probe,0,1,,,,,,,,,,,,150,33311,0,0,0,0,0,0,16,0,0,0,150,0,0,0,0,0,222,1,0.654629,0.868242,0.868242,,222,1,,0,0,1,low_classical_tracks:149;low_classical_tracks+learned_mode_extreme_textureless:1,disabled:150,disabled:150,low_track_count+backscatter_or_low_contrast:108;low_track_count:42,degraded_texture:149;normal:1,logs/cirs_caves_vins/external_hybrid_xfeat_every1_jul15screen_cirs_s720_d30_probe/features.bag,source_channels_audited,33311,0,0,0,0,0,0,missing_ape
logs/cirs_caves_vins/external_hybrid_xfeat_every1_jul15screen_cirs_s750_d30_probe,external_hybrid_xfeat_every1_jul15screen_cirs_s750_d30_probe,0,1,,,,,,,,,,,,150,33351,1,1,0,1,0,0,152,36,36,196,150,196,7,108,0,0,223,2,0.485051,0.865544,0.865544,0.854229,223,1,,0,6.77327,2,low_classical_tracks:148;low_classical_tracks+learned_mode_extreme_textureless:2,disabled:120;online_seed_microburst_no_extend:29;online_seed_ok:1,disabled:120;accepted_feh_residual_stable:30,low_track_count+backscatter_or_low_contrast:150,degraded_texture:102;normal:48,logs/cirs_caves_vins/external_hybrid_xfeat_every1_jul15screen_cirs_s750_d30_probe/features.bag,source_channels_audited,33351,1,0,1,0,0,0,missing_ape
logs/cirs_caves_vins/external_hybrid_xfeat_every1_jul15screen_cirs_s780_d30_probe,external_hybrid_xfeat_every1_jul15screen_cirs_s780_d30_probe,0,1,,,,,,,,,,,,150,34036,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,226,4.5,0.419191,0.873995,0.873995,,226,1,,0,12.5045,4.5,low_classical_tracks:143;low_classical_tracks+learned_mode_extreme_textureless:7,disabled:150,disabled:150,low_track_count+backscatter_or_low_contrast:128;low_track_count:22,normal:124;degraded_texture:26,logs/cirs_caves_vins/external_hybrid_xfeat_every1_jul15screen_cirs_s780_d30_probe/features.bag,source_channels_audited,34036,0,0,0,0,0,0,missing_ape
logs/cirs_caves_vins/external_hybrid_xfeat_every1_jul15screen_cirs_s810_d30_probe,external_hybrid_xfeat_every1_jul15screen_cirs_s810_d30_probe,0,1,,,,,,,,,,,,150,33788,5,5,0,5,0,0,45,20,20,102,150,102,0,101,0,0,226,5,0.448839,0.878763,0.878763,0.864421,226,1,,0,15.6168,5,low_classical_tracks:150,disabled:134;online_seed_dense_start_cap:classical=227:grid=1.000:candidates=12:online_seed_budget:12;online_seed_microburst:online_seed_dense_start_cap:classical=227:grid=1.000:candidates=12:4,disabled:134;accepted_feh_residual_stable:16,low_track_count:104;low_track_count+backscatter_or_low_contrast:46,normal:125;degraded_texture:25,logs/cirs_caves_vins/external_hybrid_xfeat_every1_jul15screen_cirs_s810_d30_probe/features.bag,source_channels_audited,33788,5,0,1,0,0,0,missing_ape
logs/cirs_caves_vins/external_hybrid_xfeat_every1_jul15screen_cirs_s90_d30_probe,external_hybrid_xfeat_every1_jul15screen_cirs_s90_d30_probe,0,1,,,,,,,,,,,,150,33449,1,1,0,1,0,0,269,52,52,322,150,322,3,127,0,0,223,1,0.436655,0.854716,0.854716,0.885122,223,1,,0,0,1,low_classical_tracks:101;low_classical_tracks+frontend_low_grid:47;low_classical_tracks+learned_mode_extreme_textureless:2,disabled:96;online_seed_microburst_no_extend:53;online_seed_ok:1,disabled:95;accepted_feh_residual_stable:54;all_sidecars_fail_feh:1,low_track_count+backscatter_or_low_contrast:103;low_track_count+flat_regions+backscatter_or_low_contrast+low_grid_texture:47,degraded_texture:149;normal:1,logs/cirs_caves_vins/external_hybrid_xfeat_every1_jul15screen_cirs_s90_d30_probe/features.bag,source_channels_audited,33449,1,0,1,0,0,0,missing_ape
logs/cirs_caves_vins/external_hybrid_xfeat_every1_jul15screen_cirs_s990_d30_probe,external_hybrid_xfeat_every1_jul15screen_cirs_s990_d30_probe,0,1,,,,,,,,,,,,150,32271,4,4,0,4,0,0,192,4,4,0,150,0,0,0,0,0,214,1,0.773449,0.878526,0.878526,0.863054,214,1,,0,0,1,low_classical_tracks:150,disabled:149;online_seed_ok:1,disabled:149;accepted_feh_residual_stable:1,low_track_count:101;low_track_count+backscatter_or_low_contrast:49,degraded_texture:95;normal:55,logs/cirs_caves_vins/external_hybrid_xfeat_every1_jul15screen_cirs_s990_d30_probe/features.bag,source_channels_audited,32271,4,0,1,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul15screen_ntnu_fjord4_s20_d10_probe,external_hybrid_xfeat_every2_jul15screen_ntnu_fjord4_s20_d10_probe,0,1,,,,,,,,,,,,100,34703,9,9,0,9,0,0,15,12,12,309,0,309,0,309,0,0,347,14,0.527852,0.87874,0.878813,0.881028,347,0.875,,0,,,disabled:100,online_seed_microburst_no_extend:83;disabled:14;online_seed_ok:3,disabled:100,healthy:75;low_grid_coverage:25,normal:98;degraded_texture:2,logs/ntnu_vins/external_hybrid_xfeat_every2_jul15screen_ntnu_fjord4_s20_d10_probe/features.bag,source_channels_audited,34703,9,0,1,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul15screen_ntnu_fjord4_s90_d10_probe,external_hybrid_xfeat_every2_jul15screen_ntnu_fjord4_s90_d10_probe,0,1,,,,,,,,,,,,100,34699,0,0,0,0,0,0,65,37,37,338,0,338,0,338,0,0,349,8,0.510393,0.876074,0.876074,,349,0.916667,,0,,,disabled:100,online_seed_normal_motion_start:motion=15.787:candidates=7:classical=348:grid=0.875:63;disabled:34;online_seed_normal_motion_start:motion=15.787:candidates=7:classical=348:grid=0.875:online_seed_basic:3,disabled:100,illumination_nonuniformity:51;healthy:34;low_grid_coverage:11;low_grid_coverage+illumination_nonuniformity:4,normal:86;degraded_texture:14,logs/ntnu_vins/external_hybrid_xfeat_every2_jul15screen_ntnu_fjord4_s90_d10_probe/features.bag,source_channels_audited,34699,0,0,0,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul15screen_ntnu_mclab1_s90_d10_probe,external_hybrid_xfeat_every2_jul15screen_ntnu_mclab1_s90_d10_probe,0,1,,,,,,,,,,,,100,35000,0,0,0,0,0,0,18,3,3,3,0,87,0,87,0,0,350,6,0.471096,0.871831,0.871831,,350,0.958333,,0,,,disabled:100,online_seed_gftt_start:ratio=0.397:classical=350:grid=0.917:online_seed_mirror_only_after_reject:43;disabled:29;online_seed_mirror_only_after_reject:28,disabled:100,healthy:97;low_grid_coverage:3,normal:95;degraded_texture:5,logs/ntnu_vins/external_hybrid_xfeat_every2_jul15screen_ntnu_mclab1_s90_d10_probe/features.bag,source_channels_audited,35000,0,0,0,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul15screen_ntnu_mclab2_s120_d10_probe,external_hybrid_xfeat_every2_jul15screen_ntnu_mclab2_s120_d10_probe,0,1,,,,,,,,,,,,100,35000,0,0,0,0,0,0,77,27,27,27,0,618,0,618,0,0,350,4,0.349016,0.86935,0.86935,,342,0.875,,0,,,disabled:100,online_seed_gftt_start:ratio=0.280:classical=350:grid=0.792:online_seed_mirror_only_after_reject:67;online_seed_mirror_only_after_reject:29;online_seed_gftt_start:ratio=0.280:classical=350:grid=0.792:online_seed_basic:online_seed_mirror_only_after_reject:3;disabled:1,disabled:100,healthy:88;low_grid_coverage:12,normal:100,logs/ntnu_vins/external_hybrid_xfeat_every2_jul15screen_ntnu_mclab2_s120_d10_probe/features.bag,source_channels_audited,35000,0,0,0,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul15screen_ntnu_mclab2_s160_d10_probe,external_hybrid_xfeat_every2_jul15screen_ntnu_mclab2_s160_d10_probe,0,1,,,,,,,,,,,,100,35000,0,0,0,0,0,0,80,25,25,25,0,308,0,308,0,0,350,5,0.377082,0.871149,0.871149,,348,0.833333,,0,,,disabled:100,online_seed_sparse_start:candidates=2:classical=348:grid=0.792:online_seed_mirror_refill:online_seed_mirror_only_after_reject:70;disabled:27;online_seed_mirror_only_after_reject:2;online_seed_sparse_start:candidates=2:classical=348:grid=0.792:online_seed_basic:online_seed_mirror_refill:online_seed_mirror_only_after_reject:1,disabled:100,healthy:91;low_grid_coverage:9,normal:99;degraded_texture:1,logs/ntnu_vins/external_hybrid_xfeat_every2_jul15screen_ntnu_mclab2_s160_d10_probe/features.bag,source_channels_audited,35000,0,0,0,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen16_ntnu_mclab1_s180_d10_probe,external_hybrid_xfeat_every2_jul16screen16_ntnu_mclab1_s180_d10_probe,0,1,,,,,,,,,,,,100,34991,16,16,0,16,0,0,36,6,6,14,0,14,0,14,0,0,350,3,0.467874,0.868889,0.868889,0.886378,350,0.916667,,0,,,disabled:100,disabled:86;online_seed_lineage_continuation:online_seed_microburst_no_extend:5;online_seed_basic:2;online_seed_ok:2;online_seed_lineage_budget:online_seed_microburst_no_extend:2;online_seed_ok:online_seed_lineage_continuation:1;online_seed_microburst_no_extend:online_seed_basic:1;online_seed_lineage_continuation:online_seed_microburst_no_extend:online_seed_basic:1,disabled:100,healthy:90;low_grid_coverage:9;illumination_nonuniformity:1,normal:55;degraded_texture:45,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen16_ntnu_mclab1_s180_d10_probe/features.bag,source_channels_audited,34991,16,0,1,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen16_ntnu_mclab2_s280_d10_probe,external_hybrid_xfeat_every2_jul16screen16_ntnu_mclab2_s280_d10_probe,0,1,,,,,,,,,,,,100,34994,23,23,0,23,0,0,23,7,7,13,0,13,0,13,0,0,350,5,0.428809,0.870277,0.870277,0.885208,350,0.875,,0,,,disabled:100,disabled:85;online_seed_lineage_budget:online_seed_microburst_no_extend:5;online_seed_ok:3;online_seed_ok:online_seed_lineage_continuation:3;online_seed_lineage_continuation:online_seed_microburst_no_extend:3;online_seed_microburst_no_extend:1,disabled:100,healthy:98;low_grid_coverage:2,normal:76;degraded_texture:24,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen16_ntnu_mclab2_s280_d10_probe/features.bag,source_channels_audited,34994,23,0,1,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen17_ntnu_fjord4_s260_d10_probe,external_hybrid_xfeat_every2_jul16screen17_ntnu_fjord4_s260_d10_probe,0,1,,,,,,,,,,,,100,34843,19,19,0,19,0,0,51,13,13,170,0,170,0,170,0,0,350,1,0.573901,0.864584,0.864584,0.888347,350,0.854167,,0,,,disabled:100,disabled:50;online_seed_lineage_budget:online_seed_microburst_no_extend:38;online_seed_ok:online_seed_lineage_continuation:6;online_seed_basic:2;online_seed_ok:2;online_seed_lineage_budget:online_seed_microburst_no_extend:online_seed_basic:2,disabled:100,illumination_nonuniformity:72;low_grid_coverage+illumination_nonuniformity:24;healthy:3;low_grid_coverage:1,degraded_texture:83;normal:17,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen17_ntnu_fjord4_s260_d10_probe/features.bag,source_channels_audited,34843,19,0,1,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen17_ntnu_fjord4_s280_d10_probe,external_hybrid_xfeat_every2_jul16screen17_ntnu_fjord4_s280_d10_probe,0,1,,,,,,,,,,,,100,35000,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,350,1,0.661879,0.870303,0.870303,0.883837,350,0.875,,0,,,disabled:100,disabled:93;online_seed_ok:online_seed_lineage_continuation:4;online_seed_ok:3,disabled:100,healthy:99;low_grid_coverage:1,degraded_texture:72;normal:28,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen17_ntnu_fjord4_s280_d10_probe/features.bag,source_channels_audited,35000,11,0,1,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen18_ntnu_fjord5_s220_d10_probe,external_hybrid_xfeat_every2_jul16screen18_ntnu_fjord5_s220_d10_probe,0,1,,,,,,,,,,,,100,34960,16,16,0,16,0,0,16,11,11,51,0,51,0,51,0,0,350,1,0.627378,0.866887,0.866887,0.897135,350,0.833333,,0,,,disabled:100,disabled:67;online_seed_lineage_budget:online_seed_microburst_no_extend:15;online_seed_ok:online_seed_lineage_continuation:11;online_seed_ok:3;online_seed_lineage_budget:online_seed_microburst_no_extend:online_seed_basic:2;online_seed_lineage_continuation:online_seed_microburst_no_extend:online_seed_basic:1;online_seed_microburst_no_extend:online_seed_basic:1,disabled:100,illumination_nonuniformity:68;low_grid_coverage+illumination_nonuniformity:13;healthy:10;low_grid_coverage:9,degraded_texture:98;normal:2,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen18_ntnu_fjord5_s220_d10_probe/features.bag,source_channels_audited,34960,16,0,1,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen18_ntnu_fjord5_s240_d10_probe,external_hybrid_xfeat_every2_jul16screen18_ntnu_fjord5_s240_d10_probe,0,1,,,,,,,,,,,,100,34981,17,17,0,17,0,0,103,18,18,37,0,37,0,37,0,0,350,2,0.541246,0.868072,0.868072,0.879218,350,0.791667,,0,,,disabled:100,disabled:75;online_seed_ok:online_seed_lineage_continuation:7;online_seed_lineage_budget:online_seed_microburst_no_extend:7;online_seed_microburst_no_extend:online_seed_basic:3;online_seed_basic:2;online_seed_ok:2;online_seed_lineage_continuation:online_seed_microburst_no_extend:online_seed_basic:2;online_seed_lineage_continuation:online_seed_microburst_no_extend:1,disabled:100,low_grid_coverage:51;healthy:39;illumination_nonuniformity:10,degraded_texture:87;normal:13,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen18_ntnu_fjord5_s240_d10_probe/features.bag,source_channels_audited,34981,17,0,1,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen19_ntnu_fjord3_s260_d10_probe,external_hybrid_xfeat_every2_jul16screen19_ntnu_fjord3_s260_d10_probe,0,1,,,,,,,,,,,,100,35000,5,5,0,5,0,0,10,0,0,0,0,0,0,0,0,0,350,7,0.509269,0.871324,0.871324,0.893199,350,0.875,,0,,,disabled:100,disabled:95;online_seed_ok:3;online_seed_ok:online_seed_lineage_continuation:2,disabled:100,healthy:96;low_grid_coverage:2;backscatter_or_low_contrast:2,normal:84;degraded_texture:16,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen19_ntnu_fjord3_s260_d10_probe/features.bag,source_channels_audited,35000,5,0,1,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen20_ntnu_fjord1_s140_d10_probe,external_hybrid_xfeat_every2_jul16screen20_ntnu_fjord1_s140_d10_probe,0,1,,,,,,,,,,,,100,34891,50,50,0,50,0,0,79,36,36,145,0,145,0,145,0,0,350,3,0.415457,0.865636,0.865636,0.884635,350,0.833333,,0,,,disabled:100,disabled:53;online_seed_microburst:30;online_seed_ok:6;online_seed_budget:5;online_seed_microburst:online_seed_basic:5;online_seed_basic:online_seed_budget:1,disabled:100,illumination_nonuniformity:80;low_grid_coverage+illumination_nonuniformity:20,normal:52;degraded_texture:48,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen20_ntnu_fjord1_s140_d10_probe/features.bag,source_channels_audited,34891,50,0,1,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen20_ntnu_fjord1_s240_d10_probe,external_hybrid_xfeat_every2_jul16screen20_ntnu_fjord1_s240_d10_probe,0,1,,,,,,,,,,,,100,34941,31,31,0,31,0,0,41,12,12,71,0,71,0,71,0,0,350,1,0.55251,0.862184,0.862184,0.885575,350,0.875,,0,,,disabled:100,disabled:72;online_seed_lineage_budget:online_seed_microburst_no_extend:16;online_seed_lineage_continuation:online_seed_microburst_no_extend:6;online_seed_ok:2;online_seed_basic:1;online_seed_ok:online_seed_lineage_continuation:1;online_seed_microburst_no_extend:1;online_seed_lineage_budget:online_seed_microburst_no_extend:online_seed_basic:1,disabled:100,illumination_nonuniformity:95;low_grid_coverage+illumination_nonuniformity:5,degraded_texture:99;normal:1,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen20_ntnu_fjord1_s240_d10_probe/features.bag,source_channels_audited,34941,31,0,1,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen24_ntnu_fjord2_s500_d10_probe,external_hybrid_xfeat_every2_jul16screen24_ntnu_fjord2_s500_d10_probe,0,1,,,,,,,,,,,,100,34517,18,18,0,18,0,0,116,39,39,522,0,522,0,522,0,0,345,1,0.662122,0.868714,0.868714,0.889863,345,0.875,,0,,,disabled:100,online_seed_lineage_budget:online_seed_microburst_no_extend:71;online_seed_lineage_budget:online_seed_microburst_no_extend:online_seed_basic:16;online_seed_ok:online_seed_lineage_continuation:6;disabled:4;online_seed_ok:2;online_seed_basic:1,disabled:100,illumination_nonuniformity:73;healthy:24;low_grid_coverage:2;low_grid_coverage+illumination_nonuniformity:1,degraded_texture:100,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen24_ntnu_fjord2_s500_d10_probe/features.bag,source_channels_audited,34517,18,0,1,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen24_ntnu_fjord2_s540_d10_probe,external_hybrid_xfeat_every2_jul16screen24_ntnu_fjord2_s540_d10_probe,0,1,,,,,,,,,,,,100,35003,11,11,0,11,0,0,23,5,5,2,0,2,0,2,0,0,350,1,0.631576,0.866789,0.866789,0.884958,350,0.833333,,0,,,disabled:100,disabled:93;online_seed_ok:3;online_seed_ok:online_seed_lineage_continuation:3;online_seed_basic:1,disabled:100,illumination_nonuniformity:61;healthy:20;low_grid_coverage:12;low_grid_coverage+illumination_nonuniformity:7,degraded_texture:100,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen24_ntnu_fjord2_s540_d10_probe/features.bag,source_channels_audited,35003,11,0,1,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen24_ntnu_fjord2_s60_d10_probe,external_hybrid_xfeat_every2_jul16screen24_ntnu_fjord2_s60_d10_probe,0,1,,,,,,,,,,,,100,34986,13,13,0,13,0,0,18,2,2,16,0,16,0,16,0,0,350,2,0.633418,0.870358,0.870358,0.893162,350,0.875,,0,,,disabled:100,disabled:81;online_seed_ok:online_seed_lineage_continuation:8;online_seed_lineage_budget:online_seed_microburst_no_extend:7;online_seed_basic:1;online_seed_microburst_no_extend:1;online_seed_lineage_continuation:online_seed_microburst_no_extend:online_seed_basic:1;online_seed_lineage_continuation:online_seed_microburst_no_extend:1,disabled:100,healthy:82;illumination_nonuniformity:10;low_grid_coverage:8,degraded_texture:80;normal:20,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen24_ntnu_fjord2_s60_d10_probe/features.bag,source_channels_audited,34986,13,0,1,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen24_ntnu_fjord2_s70_d10_probe,external_hybrid_xfeat_every2_jul16screen24_ntnu_fjord2_s70_d10_probe,0,1,,,,,,,,,,,,100,34925,17,17,0,17,0,0,36,9,9,84,0,84,0,84,0,0,350,1.5,0.584028,0.869699,0.869699,0.888745,350,0.833333,,0,,,disabled:100,disabled:64;online_seed_lineage_budget:online_seed_microburst_no_extend:19;online_seed_ok:online_seed_lineage_continuation:5;online_seed_ok:3;online_seed_microburst_no_extend:online_seed_basic:3;online_seed_lineage_continuation:online_seed_microburst_no_extend:3;online_seed_lineage_continuation:online_seed_microburst_no_extend:online_seed_basic:1;online_seed_microburst_no_extend:1,disabled:100,healthy:44;low_grid_coverage:34;illumination_nonuniformity:18;low_grid_coverage+illumination_nonuniformity:4,degraded_texture:77;normal:23,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen24_ntnu_fjord2_s70_d10_probe/features.bag,source_channels_audited,34925,17,0,1,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen24_ntnu_fjord2_s90_d10_probe,external_hybrid_xfeat_every2_jul16screen24_ntnu_fjord2_s90_d10_probe,0,1,,,,,,,,,,,,100,34760,24,24,0,24,0,0,14,9,9,249,0,249,0,249,0,0,347,32.5,0.633305,0.917402,0.917476,0.897396,347,0.875,,0,,,disabled:100,online_seed_lineage_budget:online_seed_microburst_no_extend:60;disabled:31;online_seed_lineage_continuation:online_seed_microburst_no_extend:6;online_seed_ok:3,disabled:100,illumination_nonuniformity:96;low_grid_coverage+illumination_nonuniformity:4,normal:100,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen24_ntnu_fjord2_s90_d10_probe/features.bag,source_channels_audited,34760,24,0,1,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen25_ntnu_fjord2_s260_d10_probe,external_hybrid_xfeat_every2_jul16screen25_ntnu_fjord2_s260_d10_probe,0,1,,,,,,,,,,,,100,34865,5,5,0,5,0,0,94,35,35,170,0,171,0,171,0,0,350,1,0.521631,0.868556,0.868556,0.87578,349.5,0.833333,,0,,,disabled:100,disabled:47;online_seed_microburst_no_extend:40;online_seed_microburst_no_extend:online_seed_basic:8;online_seed_ok:2;online_seed_basic:2;online_seed_gftt_dominated:ratio=0.802:classical=349:grid=0.917:online_seed_mirror_refill:1,disabled:100,healthy:39;low_grid_coverage+illumination_nonuniformity:29;illumination_nonuniformity:23;low_grid_coverage:9,degraded_texture:65;normal:35,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen25_ntnu_fjord2_s260_d10_probe/features.bag,source_channels_audited,34865,5,0,1,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen25_ntnu_fjord2_s280_d10_probe,external_hybrid_xfeat_every2_jul16screen25_ntnu_fjord2_s280_d10_probe,0,1,,,,,,,,,,,,100,35000,0,0,0,0,0,0,57,22,22,22,0,168,0,168,0,0,350,2,0.538633,0.865867,0.865867,,349,0.833333,,0,,,disabled:100,online_seed_gftt_start:ratio=0.257:classical=342:grid=0.833:online_seed_mirror_only_after_reject:47;online_seed_mirror_only_after_reject:37;online_seed_gftt_start:ratio=0.257:classical=342:grid=0.833:online_seed_basic:online_seed_mirror_only_after_reject:9;disabled:4;online_seed_basic:online_seed_mirror_only_after_reject:3,disabled:100,illumination_nonuniformity:61;low_grid_coverage+illumination_nonuniformity:39,degraded_texture:75;normal:25,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen25_ntnu_fjord2_s280_d10_probe/features.bag,source_channels_audited,35000,0,0,0,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen27_ntnu_fjord2_s510_d10_probe,external_hybrid_xfeat_every2_jul16screen27_ntnu_fjord2_s510_d10_probe,0,1,,,,,,,,,,,,100,35000,0,0,0,0,0,0,83,21,21,21,0,209,0,209,0,0,350,1,0.650138,0.867959,0.867959,,349,0.875,,0,,,disabled:100,online_seed_gftt_dominated:ratio=0.797:classical=349:grid=0.958:online_seed_mirror_refill:online_seed_mirror_only_after_reject:41;online_seed_gftt_dominated:ratio=0.797:classical=349:grid=0.958:online_seed_basic:online_seed_mirror_refill:online_seed_mirror_only_after_reject:7;online_seed_mirror_only_after_reject:7;online_seed_gftt_dominated:ratio=0.805:classical=349:grid=0.917:online_seed_mirror_refill:online_seed_mirror_only_after_reject:5;disabled:4;online_seed_gftt_dominated:ratio=0.808:classical=349:grid=0.917:online_seed_mirror_refill:online_seed_mirror_only_after_reject:3;online_seed_gftt_dominated:ratio=0.822:classical=348:grid=0.917:online_seed_mirror_refill:online_seed_mirror_only_after_reject:2;online_seed_gftt_dominated:ratio=0.828:classical=348:grid=0.917:online_seed_mirror_refill:online_seed_mirror_only_after_reject:2,disabled:100,illumination_nonuniformity:93;low_grid_coverage:3;low_grid_coverage+illumination_nonuniformity:2;healthy:2,degraded_texture:100,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen27_ntnu_fjord2_s510_d10_probe/features.bag,source_channels_audited,35000,0,0,0,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen27_ntnu_fjord2_s570_d10_probe,external_hybrid_xfeat_every2_jul16screen27_ntnu_fjord2_s570_d10_probe,0,1,,,,,,,,,,,,100,34966,9,9,0,9,0,0,55,18,18,52,0,59,0,59,0,0,350,1,0.638507,0.867573,0.867573,0.885038,350,0.875,,0,,,disabled:100,disabled:71;online_seed_microburst_no_extend:18;online_seed_ok:3;online_seed_gftt_dominated:ratio=0.662:classical=349:grid=0.917:online_seed_basic:online_seed_mirror_refill:1;online_seed_gftt_dominated:ratio=0.721:classical=348:grid=0.917:online_seed_mirror_refill:1;online_seed_gftt_dominated:ratio=0.771:classical=349:grid=0.917:online_seed_mirror_refill:1;online_seed_basic:1;online_seed_microburst_no_extend:online_seed_basic:1,disabled:100,illumination_nonuniformity:62;healthy:28;low_grid_coverage+illumination_nonuniformity:5;low_grid_coverage:5,degraded_texture:90;normal:10,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen27_ntnu_fjord2_s570_d10_probe/features.bag,source_channels_audited,34966,9,0,1,0,0,0,missing_ape
logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen28_ntnu_fjord2_s490_d10_probe,external_hybrid_xfeat_every2_jul16screen28_ntnu_fjord2_s490_d10_probe,0,1,,,,,,,,,,,,100,34828,13,13,0,13,0,0,56,33,33,205,0,205,0,205,0,0,349,1,0.660113,0.869773,0.869773,0.877649,349,0.833333,,0,,,disabled:100,online_seed_microburst_no_extend:80;disabled:13;online_seed_ok:3;online_seed_microburst_no_extend:online_seed_basic:2;online_seed_basic:2,disabled:100,healthy:38;low_grid_coverage:26;illumination_nonuniformity:25;low_grid_coverage+illumination_nonuniformity:11,degraded_texture:81;normal:19,logs/ntnu_vins/external_hybrid_xfeat_every2_jul16screen28_ntnu_fjord2_s490_d10_probe/features.bag,source_channels_audited,34828,13,0,1,0,0,0,missing_ape
