arm,updates,best_step,validation_p95_px,train_frames,train_valid_labels,train_valid_tracks,train_pairs,parameters,training_wall_s,checkpoint,checkpoint_sha256,curve,inference_wall_s,inference_ms_per_frame,peak_gpu_memory_mb,boundary
P,5000,4000,8.784821462631228,1934,279305,68302,211003,211554,206.168971591047,/mnt/data/AQUA-FE_WS/experiments/temporal_refinement_tartanair_v1/training/P_best.pt,262fccefd08fd0d5b170e0e423a8d963e0907d05c7897c154b7b922018392ec0,/mnt/data/AQUA-FE_WS/experiments/temporal_refinement_tartanair_v1/training/P_curve.csv,3.366187041043304,5.610311735072173,62.44873046875,"cached causal patches + transfer + network; excludes image IO, KLT and patch extraction"
T,5000,4500,8.844387292861938,1934,279305,68302,211003,211554,138.67023503500968,/mnt/data/AQUA-FE_WS/experiments/temporal_refinement_tartanair_v1/training/T_best.pt,1ed40a6a37507997b534865f410fa8a3115ec7b1380f7c53d3b386e62b3f6cf8,/mnt/data/AQUA-FE_WS/experiments/temporal_refinement_tartanair_v1/training/T_curve.csv,2.3692501980112866,3.948750330018811,62.44873046875,"cached causal patches + transfer + network; excludes image IO, KLT and patch extraction"
