candidate_id,window,trajectory_kind,role,repeat,metric,control,candidate_rmse_m,control_rmse_m,absolute_difference_m,relative_change_pct
A10_400_800,400-800,reconstructed,full_bridge_off,1,ape_rmse_m,orb_only,0.007161000,0.006635000,0.000526000,7.927656368
A10_400_800,400-800,reconstructed,full_bridge_off,1,rpe_rmse_m,orb_only,0.010718000,0.008756000,0.001962000,22.407492005
A10_400_800,400-800,reconstructed,full_bridge_off,2,ape_rmse_m,orb_only,0.007161000,0.006635000,0.000526000,7.927656368
A10_400_800,400-800,reconstructed,full_bridge_off,2,rpe_rmse_m,orb_only,0.010718000,0.008756000,0.001962000,22.407492005
A10_400_800,400-800,reconstructed,full_bridge_off,3,ape_rmse_m,orb_only,0.007161000,0.006635000,0.000526000,7.927656368
A10_400_800,400-800,reconstructed,full_bridge_off,3,rpe_rmse_m,orb_only,0.010718000,0.008756000,0.001962000,22.407492005
A10_400_800,400-800,reconstructed,full_bridge_off,4,ape_rmse_m,orb_only,0.007161000,0.006635000,0.000526000,7.927656368
A10_400_800,400-800,reconstructed,full_bridge_off,4,rpe_rmse_m,orb_only,0.010718000,0.008756000,0.001962000,22.407492005
A10_400_800,400-800,online,full_bridge_off,1,ape_rmse_m,orb_only,0.016738000,0.019281000,-0.002543000,-13.189149940
A10_400_800,400-800,online,full_bridge_off,1,rpe_rmse_m,orb_only,0.022485000,0.020535000,0.001950000,9.495982469
A10_400_800,400-800,online,full_bridge_off,2,ape_rmse_m,orb_only,0.016738000,0.019281000,-0.002543000,-13.189149940
A10_400_800,400-800,online,full_bridge_off,2,rpe_rmse_m,orb_only,0.022485000,0.020535000,0.001950000,9.495982469
A10_400_800,400-800,online,full_bridge_off,3,ape_rmse_m,orb_only,0.016738000,0.019281000,-0.002543000,-13.189149940
A10_400_800,400-800,online,full_bridge_off,3,rpe_rmse_m,orb_only,0.022485000,0.020535000,0.001950000,9.495982469
A10_400_800,400-800,online,full_bridge_off,4,ape_rmse_m,orb_only,0.016738000,0.019281000,-0.002543000,-13.189149940
A10_400_800,400-800,online,full_bridge_off,4,rpe_rmse_m,orb_only,0.022485000,0.020535000,0.001950000,9.495982469
A10_400_800,400-800,reconstructed,full_unbounded,1,ape_rmse_m,orb_only,0.010216000,0.006635000,0.003581000,53.971363979
A10_400_800,400-800,reconstructed,full_unbounded,1,rpe_rmse_m,orb_only,0.014485000,0.008756000,0.005729000,65.429419826
A10_400_800,400-800,reconstructed,full_unbounded,2,ape_rmse_m,orb_only,0.010216000,0.006635000,0.003581000,53.971363979
A10_400_800,400-800,reconstructed,full_unbounded,2,rpe_rmse_m,orb_only,0.014485000,0.008756000,0.005729000,65.429419826
A10_400_800,400-800,reconstructed,full_unbounded,3,ape_rmse_m,orb_only,0.010216000,0.006635000,0.003581000,53.971363979
A10_400_800,400-800,reconstructed,full_unbounded,3,rpe_rmse_m,orb_only,0.014485000,0.008756000,0.005729000,65.429419826
A10_400_800,400-800,reconstructed,full_unbounded,4,ape_rmse_m,orb_only,0.010216000,0.006635000,0.003581000,53.971363979
A10_400_800,400-800,reconstructed,full_unbounded,4,rpe_rmse_m,orb_only,0.014485000,0.008756000,0.005729000,65.429419826
A10_400_800,400-800,online,full_unbounded,1,ape_rmse_m,orb_only,0.012931000,0.019281000,-0.006350000,-32.933976454
A10_400_800,400-800,online,full_unbounded,1,rpe_rmse_m,orb_only,0.016613000,0.020535000,-0.003922000,-19.099099099
A10_400_800,400-800,online,full_unbounded,2,ape_rmse_m,orb_only,0.012931000,0.019281000,-0.006350000,-32.933976454
A10_400_800,400-800,online,full_unbounded,2,rpe_rmse_m,orb_only,0.016613000,0.020535000,-0.003922000,-19.099099099
A10_400_800,400-800,online,full_unbounded,3,ape_rmse_m,orb_only,0.012931000,0.019281000,-0.006350000,-32.933976454
A10_400_800,400-800,online,full_unbounded,3,rpe_rmse_m,orb_only,0.016613000,0.020535000,-0.003922000,-19.099099099
A10_400_800,400-800,online,full_unbounded,4,ape_rmse_m,orb_only,0.012931000,0.019281000,-0.006350000,-32.933976454
A10_400_800,400-800,online,full_unbounded,4,rpe_rmse_m,orb_only,0.016613000,0.020535000,-0.003922000,-19.099099099
A10_400_800,400-800,reconstructed,full,1,ape_rmse_m,orb_only,0.007263000,0.006635000,0.000628000,9.464958553
A10_400_800,400-800,reconstructed,full,1,rpe_rmse_m,orb_only,0.009564000,0.008756000,0.000808000,9.227957972
A10_400_800,400-800,reconstructed,full,1,ape_rmse_m,full_unbounded,0.007263000,0.010216000,-0.002953000,-28.905638215
A10_400_800,400-800,reconstructed,full,1,rpe_rmse_m,full_unbounded,0.009564000,0.014485000,-0.004921000,-33.973075595
A10_400_800,400-800,reconstructed,full,2,ape_rmse_m,orb_only,0.007263000,0.006635000,0.000628000,9.464958553
A10_400_800,400-800,reconstructed,full,2,rpe_rmse_m,orb_only,0.009564000,0.008756000,0.000808000,9.227957972
A10_400_800,400-800,reconstructed,full,2,ape_rmse_m,full_unbounded,0.007263000,0.010216000,-0.002953000,-28.905638215
A10_400_800,400-800,reconstructed,full,2,rpe_rmse_m,full_unbounded,0.009564000,0.014485000,-0.004921000,-33.973075595
A10_400_800,400-800,reconstructed,full,3,ape_rmse_m,orb_only,0.007263000,0.006635000,0.000628000,9.464958553
A10_400_800,400-800,reconstructed,full,3,rpe_rmse_m,orb_only,0.009564000,0.008756000,0.000808000,9.227957972
A10_400_800,400-800,reconstructed,full,3,ape_rmse_m,full_unbounded,0.007263000,0.010216000,-0.002953000,-28.905638215
A10_400_800,400-800,reconstructed,full,3,rpe_rmse_m,full_unbounded,0.009564000,0.014485000,-0.004921000,-33.973075595
A10_400_800,400-800,reconstructed,full,4,ape_rmse_m,orb_only,0.007263000,0.006635000,0.000628000,9.464958553
A10_400_800,400-800,reconstructed,full,4,rpe_rmse_m,orb_only,0.009564000,0.008756000,0.000808000,9.227957972
A10_400_800,400-800,reconstructed,full,4,ape_rmse_m,full_unbounded,0.007263000,0.010216000,-0.002953000,-28.905638215
A10_400_800,400-800,reconstructed,full,4,rpe_rmse_m,full_unbounded,0.009564000,0.014485000,-0.004921000,-33.973075595
A10_400_800,400-800,online,full,1,ape_rmse_m,orb_only,0.016592000,0.019281000,-0.002689000,-13.946372076
A10_400_800,400-800,online,full,1,rpe_rmse_m,orb_only,0.017139000,0.020535000,-0.003396000,-16.537618700
A10_400_800,400-800,online,full,1,ape_rmse_m,full_unbounded,0.016592000,0.012931000,0.003661000,28.311808831
A10_400_800,400-800,online,full,1,rpe_rmse_m,full_unbounded,0.017139000,0.016613000,0.000526000,3.166195148
A10_400_800,400-800,online,full,2,ape_rmse_m,orb_only,0.016592000,0.019281000,-0.002689000,-13.946372076
A10_400_800,400-800,online,full,2,rpe_rmse_m,orb_only,0.017139000,0.020535000,-0.003396000,-16.537618700
A10_400_800,400-800,online,full,2,ape_rmse_m,full_unbounded,0.016592000,0.012931000,0.003661000,28.311808831
A10_400_800,400-800,online,full,2,rpe_rmse_m,full_unbounded,0.017139000,0.016613000,0.000526000,3.166195148
A10_400_800,400-800,online,full,3,ape_rmse_m,orb_only,0.016592000,0.019281000,-0.002689000,-13.946372076
A10_400_800,400-800,online,full,3,rpe_rmse_m,orb_only,0.017139000,0.020535000,-0.003396000,-16.537618700
A10_400_800,400-800,online,full,3,ape_rmse_m,full_unbounded,0.016592000,0.012931000,0.003661000,28.311808831
A10_400_800,400-800,online,full,3,rpe_rmse_m,full_unbounded,0.017139000,0.016613000,0.000526000,3.166195148
A10_400_800,400-800,online,full,4,ape_rmse_m,orb_only,0.016592000,0.019281000,-0.002689000,-13.946372076
A10_400_800,400-800,online,full,4,rpe_rmse_m,orb_only,0.017139000,0.020535000,-0.003396000,-16.537618700
A10_400_800,400-800,online,full,4,ape_rmse_m,full_unbounded,0.016592000,0.012931000,0.003661000,28.311808831
A10_400_800,400-800,online,full,4,rpe_rmse_m,full_unbounded,0.017139000,0.016613000,0.000526000,3.166195148
A02_2800_3200,2800-3200,reconstructed,orb_only,1,ape_rmse_m,orb_only,0.077687000,0.077687000,0.000000000,0.000000000
A02_2800_3200,2800-3200,reconstructed,orb_only,1,rpe_rmse_m,orb_only,0.037684000,0.037684000,0.000000000,0.000000000
A02_2800_3200,2800-3200,reconstructed,orb_only,2,ape_rmse_m,orb_only,0.077687000,0.077687000,0.000000000,0.000000000
A02_2800_3200,2800-3200,reconstructed,orb_only,2,rpe_rmse_m,orb_only,0.037684000,0.037684000,0.000000000,0.000000000
A02_2800_3200,2800-3200,reconstructed,orb_only,3,ape_rmse_m,orb_only,0.077687000,0.077687000,0.000000000,0.000000000
A02_2800_3200,2800-3200,reconstructed,orb_only,3,rpe_rmse_m,orb_only,0.037684000,0.037684000,0.000000000,0.000000000
A02_2800_3200,2800-3200,reconstructed,orb_only,4,ape_rmse_m,orb_only,0.077687000,0.077687000,0.000000000,0.000000000
A02_2800_3200,2800-3200,reconstructed,orb_only,4,rpe_rmse_m,orb_only,0.037684000,0.037684000,0.000000000,0.000000000
A02_2800_3200,2800-3200,online,orb_only,1,ape_rmse_m,orb_only,0.066472000,0.066472000,0.000000000,0.000000000
A02_2800_3200,2800-3200,online,orb_only,1,rpe_rmse_m,orb_only,0.032750000,0.032750000,0.000000000,0.000000000
A02_2800_3200,2800-3200,online,orb_only,2,ape_rmse_m,orb_only,0.066472000,0.066472000,0.000000000,0.000000000
A02_2800_3200,2800-3200,online,orb_only,2,rpe_rmse_m,orb_only,0.032750000,0.032750000,0.000000000,0.000000000
A02_2800_3200,2800-3200,online,orb_only,3,ape_rmse_m,orb_only,0.066472000,0.066472000,0.000000000,0.000000000
A02_2800_3200,2800-3200,online,orb_only,3,rpe_rmse_m,orb_only,0.032750000,0.032750000,0.000000000,0.000000000
A02_2800_3200,2800-3200,online,orb_only,4,ape_rmse_m,orb_only,0.066472000,0.066472000,0.000000000,0.000000000
A02_2800_3200,2800-3200,online,orb_only,4,rpe_rmse_m,orb_only,0.032750000,0.032750000,0.000000000,0.000000000
