window_id,selector,level,formal_runs_ok,post_init_accepted,map_point_lineages,distinct_mappoints,assisted_matches,assisted_outliers,pre_kf_purged,pre_kf_scans,unbounded_matches,unbounded_outliers,unbounded_pre_kf_observed,unbounded_pre_kf_purged,reconstructed_native_ape_m,reconstructed_native_rpe_m,reconstructed_bridge_off_ape_m,reconstructed_bridge_off_rpe_m,reconstructed_unbounded_ape_m,reconstructed_unbounded_rpe_m,reconstructed_full_ape_m,reconstructed_full_rpe_m,online_native_ape_m,online_native_rpe_m,online_bridge_off_ape_m,online_bridge_off_rpe_m,online_unbounded_ape_m,online_unbounded_rpe_m,online_full_ape_m,online_full_rpe_m,full_vs_native_improvements,full_vs_bridge_off_improvements,full_vs_unbounded_improvements,coverage,rpe_delta_associated_poses,texture_profile,base_track_min,base_track_mean,base_track_max,base_grid_min,base_grid_mean,base_grid_max,low_base_grid_frames,seed_quality_min,seed_quality_below_0p9,formal_root
A01_6800_7200,n3_d14_min8_ignore0_clean,action_positive_metric_negative_native_negative_non_strict,20/20,230/232,3,4,158,6,2/2,155,139,5,3,0,0.010066,0.013734,0.008787,0.01098,0.007506,0.009508,0.010865,0.014287,0.009706,0.011732,0.0112,0.01345,0.010939,0.013885,0.015537,0.014772,0/4,0/4,0/4,194/200,1,operational degraded/low-grid,326,337.040000,350,0.638889,0.744306,0.833333,177/200,0.901700199,0,/mnt/data/AQUA-FE_WS/orbslam3_seeded_validation/postinit_candidate_search_20260806/aqualoc_a01_6800_7200/formal_n3_d14_min8_ignore0_clean_v23_lineagefirst_lateenforce_dualgateack_equalruntime_singlecpu2_noaslr_fivearm_h100_q09
