timestamp,reference_valid,full_valid,drop_valid,klt_valid,common_valid,segment_id
1700604904.7781668,1,0,0,0,0,-1
1700604904.8781669,1,0,0,0,0,-1
1700604904.9781668,1,0,0,0,0,-1
1700604905.078167,1,0,0,0,0,-1
1700604905.1781669,1,0,0,0,0,-1
1700604905.2781668,1,0,0,0,0,-1
1700604905.3781669,1,0,0,0,0,-1
1700604905.4781668,1,0,0,0,0,-1
1700604905.578167,1,0,0,0,0,-1
1700604905.6781669,1,0,0,0,0,-1
1700604905.7781668,1,0,0,0,0,-1
1700604905.8781669,1,0,0,0,0,-1
1700604905.9781668,1,0,0,0,0,-1
1700604906.078167,1,0,0,0,0,-1
1700604906.1781669,1,0,0,0,0,-1
1700604906.2781668,1,0,0,0,0,-1
1700604906.3781669,1,0,0,0,0,-1
1700604906.4781668,1,0,0,0,0,-1
1700604906.578167,1,0,0,0,0,-1
1700604906.6781669,1,0,0,0,0,-1
1700604906.7781668,1,0,0,0,0,-1
1700604906.8781669,1,0,0,0,0,-1
1700604906.9781668,1,0,0,0,0,-1
1700604907.078167,1,0,0,0,0,-1
1700604907.1781669,1,0,0,0,0,-1
1700604907.2781668,1,0,0,0,0,-1
1700604907.3781669,1,0,0,0,0,-1
1700604907.4781668,1,0,0,0,0,-1
1700604907.578167,1,0,0,0,0,-1
1700604907.6781669,1,0,0,0,0,-1
1700604907.7781668,1,0,0,0,0,-1
1700604907.8781669,1,0,0,0,0,-1
1700604907.9781668,1,0,0,0,0,-1
1700604908.078167,1,0,0,0,0,-1
1700604908.1781669,1,0,0,0,0,-1
1700604908.2781668,1,0,0,0,0,-1
1700604908.3781669,1,0,0,0,0,-1
1700604908.4781668,1,0,0,0,0,-1
1700604908.578167,1,0,0,0,0,-1
1700604908.6781669,1,0,0,0,0,-1
1700604908.7781668,1,0,0,0,0,-1
1700604908.8781669,1,0,0,0,0,-1
1700604908.9781668,1,0,0,0,0,-1
1700604909.078167,1,0,0,0,0,-1
1700604909.1781669,1,0,0,0,0,-1
1700604909.2781668,1,0,0,0,0,-1
1700604909.3781669,1,0,0,0,0,-1
1700604909.4781668,1,0,0,0,0,-1
1700604909.578167,1,0,0,0,0,-1
1700604909.6781669,1,0,0,0,0,-1
1700604909.7781668,1,0,0,0,0,-1
1700604909.8781669,1,0,0,0,0,-1
1700604909.9781668,1,0,0,0,0,-1
1700604910.078167,1,0,0,0,0,-1
1700604910.1781669,1,0,0,0,0,-1
1700604910.2781668,1,0,0,0,0,-1
1700604910.3781669,1,0,0,0,0,-1
