data_domain,dataset_family,degradation_scaled,degradation_score_p50,dropout_ratio_p50,dropout_scaled,flat_region_ratio_p50,flat_region_scaled,frame_score_p25,frame_score_p50,frame_score_p75,full_reference_support,grid_coverage_p50,grid_deficit_scaled,history_excluded,history_exclusion_reason,input_frame_count,protocol_version,protocol_version_v2,protocol_version_v3,quota_protocol,reference_coverage,reference_full_coverage,reference_grid_count,reference_support_pass,reference_support_reason,reference_supported_grid_count,score,selected_by_sequence_rule,selected_by_sequence_rule_v2,selected_by_sequence_rule_v3,selected_final,selection_tier,sequence,sequence_q20,sequence_q80,texture_stratum,texture_stratum_v2,window_end_s,window_id,window_index,window_start_s
AQUALOC archaeology,aqualoc_archaeology,0.27953300803951164,0.27953300803951164,0.04,0.04,0.20833333333333334,0.20833333333333334,0.16368372080693086,0.1774165613378884,0.18901542273328242,true,0.7916666666666666,0.20833333333333337,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.1774165613378884,false,false,false,false,,A03,,,history_excluded,history_excluded,315.0,aqualoc_archaeology:A03:0006,6,270.0
AQUALOC archaeology,aqualoc_archaeology,0.17234215645631445,0.17234215645631445,0.008571428571428572,0.008571428571428572,0.08333333333333333,0.08333333333333333,0.09620393182253448,0.1059451410970261,0.11487859250140457,false,0.8333333333333334,0.16666666666666663,false,,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.9130434782608695,0.9130434782608695,46,true,PASS_G0_REFERENCE_ONLY,42,0.1059451410970261,false,false,true,false,RELATIVE_Q80_FALLBACK,A04,0.08527651483274887,0.09995495455356601,low,unclassified,45.0,aqualoc_archaeology:A04:0000,0,0.0
AQUALOC archaeology,aqualoc_archaeology,0.18211534949254593,0.18211534949254593,0.008571428571428572,0.008571428571428572,0.08333333333333333,0.08333333333333333,0.08056759968642473,0.09002894830728822,0.10067551541129087,true,0.9166666666666666,0.08333333333333337,false,,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.09002894830728822,false,false,false,false,,A04,0.08527651483274887,0.09995495455356601,unclassified,unclassified,90.0,aqualoc_archaeology:A04:0001,1,45.0
AQUALOC archaeology,aqualoc_archaeology,0.16579997879344444,0.16579997879344444,0.005714285714285714,0.005714285714285714,0.041666666666666664,0.041666666666666664,0.06971391601356162,0.08522670733272486,0.09573867809690213,true,0.875,0.125,false,,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.08522670733272486,true,true,true,true,STRICT_NORMAL,A04,0.08527651483274887,0.09995495455356601,normal,normal,135.0,aqualoc_archaeology:A04:0002,2,90.0
AQUALOC archaeology,aqualoc_archaeology,0.19080395290055763,0.19080395290055763,0.008571428571428572,0.008571428571428572,0.08333333333333333,0.08333333333333333,0.08372901811054104,0.09583604861677053,0.10585383015506569,false,0.875,0.125,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.9347826086956522,0.9347826086956522,46,true,PASS_G0_REFERENCE_ONLY,43,0.09583604861677053,false,false,false,false,,A04,,,history_excluded,history_excluded,180.0,aqualoc_archaeology:A04:0003,3,135.0
AQUALOC archaeology,aqualoc_archaeology,0.19244567206340135,0.19244567206340135,0.011428571428571429,0.011428571428571429,0.041666666666666664,0.041666666666666664,0.07186807145603251,0.08045080411145908,0.09194364895707131,true,0.9166666666666666,0.08333333333333337,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.08045080411145908,false,false,false,false,,A04,,,history_excluded,history_excluded,225.0,aqualoc_archaeology:A04:0004,4,180.0
AQUALOC archaeology,aqualoc_archaeology,0.17996180391547734,0.17996180391547734,0.017142857142857144,0.017142857142857144,0.041666666666666664,0.041666666666666664,0.07911813390411898,0.08893108323205437,0.09997143403422053,true,0.875,0.125,false,,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.08893108323205437,false,false,false,false,,A04,0.08527651483274887,0.09995495455356601,unclassified,unclassified,270.0,aqualoc_archaeology:A04:0005,5,225.0
AQUALOC archaeology,aqualoc_archaeology,0.19002334763077167,0.19002334763077167,0.014285714285714285,0.014285714285714285,0.041666666666666664,0.041666666666666664,0.08096194230529224,0.09096967473837586,0.10272920523910392,true,0.9166666666666666,0.08333333333333337,false,,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.09096967473837586,false,false,false,false,,A04,0.08527651483274887,0.09995495455356601,unclassified,unclassified,315.0,aqualoc_archaeology:A04:0006,6,270.0
AQUALOC archaeology,aqualoc_archaeology,0.15151256948325859,0.15151256948325859,0.002857142857142857,0.002857142857142857,0.041666666666666664,0.041666666666666664,0.06740570589338654,0.07749380671792318,0.09258841934668141,false,0.9166666666666666,0.08333333333333337,false,,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.9130434782608695,0.9130434782608695,46,true,PASS_G0_REFERENCE_ONLY,42,0.07749380671792318,false,true,true,false,STRICT_NORMAL,A04,0.08527651483274887,0.09995495455356601,normal,normal,360.0,aqualoc_archaeology:A04:0007,7,315.0
AQUALOC archaeology,aqualoc_archaeology,0.2544584687071345,0.2544584687071345,0.04,0.04,0.08333333333333333,0.08333333333333333,0.09271625717349413,0.1128035589910648,0.15325562198535317,true,0.9166666666666666,0.08333333333333337,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.1128035589910648,false,false,false,false,,A04,,,history_excluded,history_excluded,405.0,aqualoc_archaeology:A04:0008,8,360.0
AQUALOC archaeology,aqualoc_archaeology,0.14238789771314575,0.14238789771314575,0.014285714285714285,0.014285714285714285,0.041666666666666664,0.041666666666666664,0.07090038773346001,0.07940639367064749,0.09509341557549017,false,0.9166666666666666,0.08333333333333337,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.9565217391304348,0.9565217391304348,46,true,PASS_G0_REFERENCE_ONLY,44,0.07940639367064749,false,false,false,false,,A04,,,history_excluded,history_excluded,450.0,aqualoc_archaeology:A04:0009,9,405.0
AQUALOC archaeology,aqualoc_archaeology,0.1580865324772508,0.1580865324772508,0.014285714285714285,0.014285714285714285,0.08333333333333333,0.08333333333333333,0.10791139623932379,0.12092332454328288,0.13352421199301212,false,0.75,0.25,false,,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.782608695652174,0.782608695652174,46,true,PASS_G0_REFERENCE_ONLY,36,0.12092332454328288,false,false,true,false,RELATIVE_Q80_FALLBACK,A04,0.08527651483274887,0.09995495455356601,low,unclassified,495.0,aqualoc_archaeology:A04:0010,10,450.0
AQUALOC archaeology,aqualoc_archaeology,0.15794026815819517,0.15794026815819517,0.005714285714285714,0.005714285714285714,0.041666666666666664,0.041666666666666664,0.05723996261396251,0.0853512260827849,0.11089011034831792,false,0.875,0.125,false,,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.9565217391304348,0.9565217391304348,46,true,PASS_G0_REFERENCE_ONLY,44,0.0853512260827849,false,false,false,false,,A04,0.08527651483274887,0.09995495455356601,unclassified,unclassified,540.0,aqualoc_archaeology:A04:0011,11,495.0
AQUALOC archaeology,aqualoc_archaeology,0.19872930546622403,0.19872930546622403,0.005714285714285714,0.005714285714285714,0.08333333333333333,0.08333333333333333,0.10824848234993109,0.12241125400274969,0.1735076232527329,false,0.8333333333333334,0.16666666666666663,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.782608695652174,0.782608695652174,46,true,PASS_G0_REFERENCE_ONLY,36,0.12241125400274969,false,false,false,false,,A04,,,history_excluded,history_excluded,585.0,aqualoc_archaeology:A04:0012,12,540.0
AQUALOC archaeology,aqualoc_archaeology,,,,,,,,,,false,,,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.391304347826087,0.391304347826087,46,false,REFERENCE_POSES_LT_30;REFERENCE_COVERAGE_LT_0P70,18,,false,false,false,false,,A04,,,history_excluded,history_excluded,630.0,aqualoc_archaeology:A04:0013,13,585.0
AQUALOC archaeology,aqualoc_archaeology,0.21812890983645394,0.21812890983645394,0.04,0.04,0.125,0.125,0.08081695395807942,0.1178298381407609,0.13294788941283014,false,0.9166666666666666,0.08333333333333337,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.9565217391304348,0.9565217391304348,46,true,PASS_G0_REFERENCE_ONLY,44,0.1178298381407609,false,false,false,false,,A07,,,history_excluded,history_excluded,45.0,aqualoc_archaeology:A07:0000,0,0.0
AQUALOC archaeology,aqualoc_archaeology,0.1266294991669794,0.1266294991669794,0.014285714285714285,0.014285714285714285,0.041666666666666664,0.041666666666666664,0.07169431875643012,0.08277903138214932,0.10014544818021537,true,0.875,0.125,false,,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.08277903138214932,true,true,true,true,STRICT_NORMAL,A07,0.08589917887343257,0.12185257703783135,normal,normal,90.0,aqualoc_archaeology:A07:0001,1,45.0
AQUALOC archaeology,aqualoc_archaeology,0.14593725945553265,0.14593725945553265,0.02,0.02,0.08333333333333333,0.08333333333333333,0.0978333472576856,0.14270136165614727,0.15999471451288563,true,0.75,0.25,false,,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.14270136165614727,true,false,true,true,RELATIVE_Q80_FALLBACK,A07,0.08589917887343257,0.12185257703783135,low,unclassified,135.0,aqualoc_archaeology:A07:0002,2,90.0
AQUALOC archaeology,aqualoc_archaeology,0.26623165062153353,0.26623165062153353,0.04,0.04,0.16666666666666666,0.16666666666666666,0.13571746332300227,0.16601764724763046,0.18894635731309878,false,0.8333333333333334,0.16666666666666663,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.9565217391304348,0.9565217391304348,46,true,PASS_G0_REFERENCE_ONLY,44,0.16601764724763046,false,false,false,false,,A07,,,history_excluded,history_excluded,180.0,aqualoc_archaeology:A07:0003,3,135.0
AQUALOC archaeology,aqualoc_archaeology,0.23668706429083175,0.23668706429083175,0.41714285714285715,0.41714285714285715,0.125,0.125,0.15604563468887822,0.2329105200989161,0.25095573410839944,false,0.875,0.125,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.8260869565217391,0.8260869565217391,46,true,PASS_G0_REFERENCE_ONLY,38,0.2329105200989161,false,false,false,false,,A07,,,history_excluded,history_excluded,225.0,aqualoc_archaeology:A07:0004,4,180.0
AQUALOC archaeology,aqualoc_archaeology,0.2705721707183922,0.2705721707183922,0.022857142857142857,0.022857142857142857,0.16666666666666666,0.16666666666666666,0.14353234941862933,0.1529978458647525,0.1686595540180308,true,0.875,0.125,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.1529978458647525,false,false,false,false,,A07,,,history_excluded,history_excluded,270.0,aqualoc_archaeology:A07:0005,5,225.0
AQUALOC archaeology,aqualoc_archaeology,0.22028288366739135,0.22028288366739135,0.024285714285714285,0.024285714285714285,0.08333333333333333,0.08333333333333333,0.09128214895756241,0.10647457958288623,0.1337874884632307,true,0.9166666666666666,0.08333333333333337,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.10647457958288623,false,false,false,false,,A07,,,history_excluded,history_excluded,315.0,aqualoc_archaeology:A07:0006,6,270.0
AQUALOC archaeology,aqualoc_archaeology,0.12012760688846741,0.12012760688846741,0.011428571428571429,0.011428571428571429,0.041666666666666664,0.041666666666666664,0.08120461479860991,0.09057940011035744,0.09670766676966062,true,0.8333333333333334,0.16666666666666663,false,,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.09057940011035744,false,false,false,false,,A07,0.08589917887343257,0.12185257703783135,unclassified,unclassified,360.0,aqualoc_archaeology:A07:0007,7,315.0
AQUALOC archaeology,aqualoc_archaeology,0.1534384360868174,0.1534384360868174,0.02,0.02,0.125,0.125,0.13875046713288908,0.151039448493465,0.15983677033129096,true,0.7083333333333334,0.29166666666666663,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.151039448493465,false,false,false,false,,A07,,,history_excluded,history_excluded,405.0,aqualoc_archaeology:A07:0008,8,360.0
AQUALOC archaeology,aqualoc_archaeology,0.254960615574758,0.254960615574758,0.02857142857142857,0.02857142857142857,0.16666666666666666,0.16666666666666666,0.12315813133861339,0.15809125810717056,0.17668180693984586,false,0.7916666666666666,0.20833333333333337,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.9565217391304348,0.9565217391304348,46,true,PASS_G0_REFERENCE_ONLY,44,0.15809125810717056,false,false,false,false,,A07,,,history_excluded,history_excluded,450.0,aqualoc_archaeology:A07:0009,9,405.0
AQUALOC archaeology,aqualoc_archaeology,0.25266766812383873,0.25266766812383873,0.26571428571428574,0.26571428571428574,0.16666666666666666,0.16666666666666666,0.19084375712940718,0.22679572587175104,0.24975372742780932,false,0.7916666666666666,0.20833333333333337,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.8695652173913043,0.8695652173913043,46,true,PASS_G0_REFERENCE_ONLY,40,0.22679572587175104,false,false,false,false,,A07,,,history_excluded,history_excluded,495.0,aqualoc_archaeology:A07:0010,10,450.0
AQUALOC archaeology,aqualoc_archaeology,0.24184379588820754,0.24184379588820754,0.008571428571428572,0.008571428571428572,0.16666666666666666,0.16666666666666666,0.1356220504586725,0.1447043356333294,0.14847306184323333,true,0.8333333333333334,0.16666666666666663,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.1447043356333294,false,false,false,false,,A07,,,history_excluded,history_excluded,540.0,aqualoc_archaeology:A07:0011,11,495.0
AQUALOC archaeology,aqualoc_archaeology,0.23335755219436927,0.23335755219436927,0.011428571428571429,0.011428571428571429,0.125,0.125,0.11458542705501648,0.12634581450668003,0.1374972197051078,true,0.875,0.125,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.12634581450668003,false,false,false,false,,A08,,,history_excluded,history_excluded,45.0,aqualoc_archaeology:A08:0000,0,0.0
AQUALOC archaeology,aqualoc_archaeology,0.2198752281343635,0.2198752281343635,0.011428571428571429,0.011428571428571429,0.08333333333333333,0.08333333333333333,0.08196741965994575,0.10456738069502441,0.11948404167502347,true,0.9166666666666666,0.08333333333333337,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.10456738069502441,false,false,false,false,,A08,,,history_excluded,history_excluded,90.0,aqualoc_archaeology:A08:0001,1,45.0
AQUALOC archaeology,aqualoc_archaeology,0.11055725081566259,0.11055725081566259,0.005714285714285714,0.005714285714285714,0.041666666666666664,0.041666666666666664,0.05817821440114812,0.06297353923441892,0.08005267939032726,true,0.9166666666666666,0.08333333333333337,false,,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.06297353923441892,true,true,true,true,STRICT_NORMAL,A08,0.06536438917109597,0.0725369389811271,normal,normal,135.0,aqualoc_archaeology:A08:0002,2,90.0
AQUALOC archaeology,aqualoc_archaeology,0.11469070067491083,0.11469070067491083,0.008571428571428572,0.008571428571428572,0.041666666666666664,0.041666666666666664,0.07039950234025406,0.07492778891780415,0.08543262593424684,true,0.875,0.125,false,,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.07492778891780415,false,false,false,false,,A08,0.06536438917109597,0.0725369389811271,unclassified,unclassified,180.0,aqualoc_archaeology:A08:0003,3,135.0
AQUALOC archaeology,aqualoc_archaeology,0.135025923183607,0.135025923183607,0.011428571428571429,0.011428571428571429,0.125,0.125,0.11740932918751151,0.12642258581199764,0.14044364259191094,true,0.75,0.25,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.12642258581199764,false,false,false,false,,A08,,,history_excluded,history_excluded,225.0,aqualoc_archaeology:A08:0004,4,180.0
AQUALOC archaeology,aqualoc_archaeology,,,,,,,,,,false,,,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.6956521739130435,0.6956521739130435,46,false,REFERENCE_COVERAGE_LT_0P70,32,,false,false,false,false,,A08,,,history_excluded,history_excluded,270.0,aqualoc_archaeology:A08:0005,5,225.0
AQUALOC archaeology,aqualoc_archaeology,,,,,,,,,,false,,,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.5217391304347826,0.5217391304347826,46,false,REFERENCE_POSES_LT_30;REFERENCE_COVERAGE_LT_0P70,24,,false,false,false,false,,A08,,,history_excluded,history_excluded,315.0,aqualoc_archaeology:A08:0006,6,270.0
AQUALOC archaeology,aqualoc_archaeology,,,,,,,,,,false,,,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.2608695652173913,0.2608695652173913,46,false,REFERENCE_POSES_LT_30;REFERENCE_COVERAGE_LT_0P70,12,,false,false,false,false,,A08,,,history_excluded,history_excluded,360.0,aqualoc_archaeology:A08:0007,7,315.0
AQUALOC archaeology,aqualoc_archaeology,0.23997280791773906,0.23997280791773906,0.0071428571428571435,0.0071428571428571435,0.16666666666666666,0.16666666666666666,0.1279989772332888,0.1441541695237262,0.1564651338214421,false,0.875,0.125,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.7391304347826086,0.7391304347826086,46,true,PASS_G0_REFERENCE_ONLY,34,0.1441541695237262,false,false,false,false,,A08,,,history_excluded,history_excluded,405.0,aqualoc_archaeology:A08:0008,8,360.0
AQUALOC archaeology,aqualoc_archaeology,0.160119351765537,0.160119351765537,0.008571428571428572,0.008571428571428572,0.041666666666666664,0.041666666666666664,0.07190676559067112,0.08035016775961118,0.09278692297316132,true,0.9166666666666666,0.08333333333333337,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.08035016775961118,false,false,false,false,,A08,,,history_excluded,history_excluded,450.0,aqualoc_archaeology:A08:0009,9,405.0
AQUALOC archaeology,aqualoc_archaeology,0.15667324312998215,0.15667324312998215,0.04285714285714286,0.04285714285714286,0.041666666666666664,0.041666666666666664,0.09220472105456134,0.10243004831567898,0.11524803127162943,true,0.8333333333333334,0.16666666666666663,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.10243004831567898,false,false,false,false,,A09,,,history_excluded,history_excluded,45.0,aqualoc_archaeology:A09:0000,0,0.0
AQUALOC archaeology,aqualoc_archaeology,0.1812314172458504,0.1812314172458504,0.054285714285714284,0.054285714285714284,0.08333333333333333,0.08333333333333333,0.11637856611471167,0.13099115319362575,0.14801053481484794,true,0.7916666666666666,0.20833333333333337,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.13099115319362575,false,false,false,false,,A09,,,history_excluded,history_excluded,90.0,aqualoc_archaeology:A09:0001,1,45.0
AQUALOC archaeology,aqualoc_archaeology,0.18388851896735425,0.18388851896735425,0.09142857142857143,0.09142857142857143,0.08333333333333333,0.08333333333333333,0.13490694732247666,0.1494401946115843,0.16712024509853413,false,0.7916666666666666,0.20833333333333337,false,,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.8913043478260869,0.8913043478260869,46,true,PASS_G0_REFERENCE_ONLY,41,0.1494401946115843,false,false,false,false,,A09,0.1504543864860304,0.1534969621093687,unclassified,unclassified,135.0,aqualoc_archaeology:A09:0002,2,90.0
AQUALOC archaeology,aqualoc_archaeology,0.19172119377713576,0.19172119377713576,0.11428571428571428,0.11428571428571428,0.125,0.125,0.13401178450285928,0.1545111539838148,0.1688883378117721,false,0.8333333333333334,0.16666666666666663,false,,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.9565217391304348,0.9565217391304348,46,true,PASS_G0_REFERENCE_ONLY,44,0.1545111539838148,false,false,true,false,RELATIVE_Q80_FALLBACK,A09,0.1504543864860304,0.1534969621093687,low,unclassified,180.0,aqualoc_archaeology:A09:0003,3,135.0
AQUALOC archaeology,aqualoc_archaeology,0.2195026691516342,0.2195026691516342,0.09714285714285714,0.09714285714285714,0.125,0.125,0.12719222737000385,0.13989984694567564,0.15265051977896119,false,0.875,0.125,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.9565217391304348,0.9565217391304348,46,true,PASS_G0_REFERENCE_ONLY,44,0.13989984694567564,false,false,false,false,,A09,,,history_excluded,history_excluded,225.0,aqualoc_archaeology:A09:0004,4,180.0
AQUALOC archaeology,aqualoc_archaeology,,,,,,,,,,false,,,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.5652173913043478,0.5652173913043478,46,false,REFERENCE_POSES_LT_30;REFERENCE_COVERAGE_LT_0P70,26,,false,false,false,false,,A09,,,history_excluded,history_excluded,270.0,aqualoc_archaeology:A09:0005,5,225.0
AQUALOC archaeology,aqualoc_archaeology,0.2727490046891699,0.2727490046891699,0.11714285714285715,0.11714285714285715,0.16666666666666666,0.16666666666666666,0.16148478122048548,0.17604788589568343,0.20132859604529055,false,0.875,0.125,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.8913043478260869,0.8913043478260869,46,true,PASS_G0_REFERENCE_ONLY,41,0.17604788589568343,false,false,false,false,,A09,,,history_excluded,history_excluded,315.0,aqualoc_archaeology:A09:0006,6,270.0
AQUALOC archaeology,aqualoc_archaeology,0.1823725512483398,0.1823725512483398,0.06571428571428571,0.06571428571428571,0.125,0.125,0.12056892579754873,0.13575107100661704,0.15541678501931708,false,0.7916666666666666,0.20833333333333337,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.9565217391304348,0.9565217391304348,46,true,PASS_G0_REFERENCE_ONLY,44,0.13575107100661704,false,false,false,false,,A10,,,history_excluded,history_excluded,45.0,aqualoc_archaeology:A10:0000,0,0.0
AQUALOC archaeology,aqualoc_archaeology,0.18388851896735425,0.18388851896735425,0.08714285714285713,0.08714285714285713,0.08333333333333333,0.08333333333333333,0.13556432565182894,0.14930191430189663,0.16377106565526023,false,0.7916666666666666,0.20833333333333337,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,0.9782608695652174,0.9782608695652174,46,true,PASS_G0_REFERENCE_ONLY,45,0.14930191430189663,false,false,false,false,,A10,,,history_excluded,history_excluded,90.0,aqualoc_archaeology:A10:0001,1,45.0
AQUALOC archaeology,aqualoc_archaeology,0.19145217994349706,0.19145217994349706,0.12,0.12,0.125,0.125,0.13034385245428254,0.14966090470855248,0.16893771672163443,true,0.8333333333333334,0.16666666666666663,true,exact_prior_window_overlap,900,isj-window-selection-v4-full-reference,isj-window-selection-v2,isj-window-selection-v3-quota-repair,isj-p06-global-quota-v3-full-reference,1.0,1.0,46,true,PASS_G0_REFERENCE_ONLY,46,0.14966090470855248,false,false,false,false,,A10,,,history_excluded,history_excluded,135.0,aqualoc_archaeology:A10:0002,2,90.0
