window,arm,arm_display,repeat,status,exit_code,init,poses,coverage,first_output_delay_s,expected_duration_s,failure_reason,run_dir,vio_csv,vins_log,frontend_metrics,feature_bag,feature_bag_sha256
a09_6000_6800,klt,KLT,3,PASS,0,1,388,0.967497,1.250145,39.993406,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a09_6000_6800_klt_r3,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a09_6000_6800_klt_r3/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a09_6000_6800_klt_r3/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a09_6000_6800_klt_r3/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a09_6000_6800_klt_r1/features.bag,6de8ffe9226c1c786bbd80b53049f2f4f1f58c2859808034b60b5dca171884ff
a09_6000_6800,splg,SP+LG,1,PASS,0,1,388,0.967497,1.250145,39.993406,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a09_6000_6800_splg_r1,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a09_6000_6800_splg_r1/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a09_6000_6800_splg_r1/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a09_6000_6800_splg_r1/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a09_6000_6800_splg_r1/features.bag,dcb29e971d6ff2e19ae97de46581de73f501a1da56c95bfc72174dad658ef6a1
a09_6000_6800,splg,SP+LG,2,PASS,0,1,388,0.967497,1.250145,39.993406,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a09_6000_6800_splg_r2,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a09_6000_6800_splg_r2/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a09_6000_6800_splg_r2/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a09_6000_6800_splg_r2/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a09_6000_6800_splg_r1/features.bag,dcb29e971d6ff2e19ae97de46581de73f501a1da56c95bfc72174dad658ef6a1
a09_6000_6800,splg,SP+LG,3,PASS,0,1,388,0.967497,1.250145,39.993406,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a09_6000_6800_splg_r3,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a09_6000_6800_splg_r3/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a09_6000_6800_splg_r3/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a09_6000_6800_splg_r3/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a09_6000_6800_splg_r1/features.bag,dcb29e971d6ff2e19ae97de46581de73f501a1da56c95bfc72174dad658ef6a1
a09_6000_6800,xfeat_seed,XFeat-seed,1,PASS,0,1,388,0.967497,1.250145,39.993406,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a09_6000_6800_xfeat_seed_r1,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a09_6000_6800_xfeat_seed_r1/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a09_6000_6800_xfeat_seed_r1/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a09_6000_6800_xfeat_seed_r1/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a09_6000_6800_xfeat_seed_r1/features.bag,76452b8cbb4ff162b5880da660730d3adaa8a13a03944496e2350176b9664471
a09_6000_6800,xfeat_seed,XFeat-seed,2,PASS,0,1,388,0.967497,1.250145,39.993406,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a09_6000_6800_xfeat_seed_r2,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a09_6000_6800_xfeat_seed_r2/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a09_6000_6800_xfeat_seed_r2/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a09_6000_6800_xfeat_seed_r2/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a09_6000_6800_xfeat_seed_r1/features.bag,76452b8cbb4ff162b5880da660730d3adaa8a13a03944496e2350176b9664471
a09_6000_6800,xfeat_seed,XFeat-seed,3,PASS,0,1,388,0.967497,1.250145,39.993406,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a09_6000_6800_xfeat_seed_r3,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a09_6000_6800_xfeat_seed_r3/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a09_6000_6800_xfeat_seed_r3/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a09_6000_6800_xfeat_seed_r3/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a09_6000_6800_xfeat_seed_r1/features.bag,76452b8cbb4ff162b5880da660730d3adaa8a13a03944496e2350176b9664471
a10_2400_2800,klt,KLT,1,PASS,0,1,157,0.780005,4.149249,19.996299,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_2400_2800_klt_r1,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_2400_2800_klt_r1/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_2400_2800_klt_r1/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_2400_2800_klt_r1/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_2400_2800_klt_r1/features.bag,ad94e3ffe7356c5d2b85316caba9f1026e460ea909405004a34830e11e2cd380
a10_2400_2800,klt,KLT,2,PASS,0,1,157,0.779988,4.349731,19.996299,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_2400_2800_klt_r2,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_2400_2800_klt_r2/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_2400_2800_klt_r2/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_2400_2800_klt_r2/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_2400_2800_klt_r1/features.bag,ad94e3ffe7356c5d2b85316caba9f1026e460ea909405004a34830e11e2cd380
a10_2400_2800,klt,KLT,3,PASS,0,1,159,0.745031,4.149249,19.996299,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_2400_2800_klt_r3,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_2400_2800_klt_r3/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_2400_2800_klt_r3/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_2400_2800_klt_r3/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_2400_2800_klt_r1/features.bag,ad94e3ffe7356c5d2b85316caba9f1026e460ea909405004a34830e11e2cd380
a10_2400_2800,splg,SP+LG,1,PASS,0,1,157,0.779988,4.349731,19.996299,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_2400_2800_splg_r1,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_2400_2800_splg_r1/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_2400_2800_splg_r1/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_2400_2800_splg_r1/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_2400_2800_splg_r1/features.bag,134b86745ef75854d93b46fe546a22e0bc219f1d907a591b3dd082ceeef80b56
a10_2400_2800,splg,SP+LG,2,FAIL,0,1,99,0.489997,10.148478,19.996299,COVERAGE_FAIL,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_2400_2800_splg_r2,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_2400_2800_splg_r2/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_2400_2800_splg_r2/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_2400_2800_splg_r2/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_2400_2800_splg_r1/features.bag,134b86745ef75854d93b46fe546a22e0bc219f1d907a591b3dd082ceeef80b56
a10_2400_2800,splg,SP+LG,3,FAIL,0,1,99,0.489997,10.148478,19.996299,COVERAGE_FAIL,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_2400_2800_splg_r3,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_2400_2800_splg_r3/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_2400_2800_splg_r3/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_2400_2800_splg_r3/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_2400_2800_splg_r1/features.bag,134b86745ef75854d93b46fe546a22e0bc219f1d907a591b3dd082ceeef80b56
a10_2400_2800,xfeat_seed,XFeat-seed,1,FAIL,0,1,136,0.675038,6.448335,19.996299,COVERAGE_FAIL,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_2400_2800_xfeat_seed_r1,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_2400_2800_xfeat_seed_r1/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_2400_2800_xfeat_seed_r1/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_2400_2800_xfeat_seed_r1/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_2400_2800_xfeat_seed_r1/features.bag,cb15be6f958af6313656c668858a64a4da5a6831756f800585538eccef2555b1
a10_2400_2800,xfeat_seed,XFeat-seed,2,FAIL,0,1,136,0.675038,6.448335,19.996299,COVERAGE_FAIL,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_2400_2800_xfeat_seed_r2,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_2400_2800_xfeat_seed_r2/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_2400_2800_xfeat_seed_r2/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_2400_2800_xfeat_seed_r2/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_2400_2800_xfeat_seed_r1/features.bag,cb15be6f958af6313656c668858a64a4da5a6831756f800585538eccef2555b1
a10_2400_2800,xfeat_seed,XFeat-seed,3,FAIL,0,1,136,0.675038,6.448335,19.996299,COVERAGE_FAIL,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_2400_2800_xfeat_seed_r3,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_2400_2800_xfeat_seed_r3/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_2400_2800_xfeat_seed_r3/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_2400_2800_xfeat_seed_r3/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_2400_2800_xfeat_seed_r1/features.bag,cb15be6f958af6313656c668858a64a4da5a6831756f800585538eccef2555b1
a10_4800_5200,klt,KLT,1,PASS,0,1,190,0.944999,1.049999,19.996759,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_4800_5200_klt_r1,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_4800_5200_klt_r1/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_4800_5200_klt_r1/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_4800_5200_klt_r1/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_4800_5200_klt_r1/features.bag,5068c4bb35396ba4fd69c3891eec09b1c989bbe4e607f59b034a77790bc8a201
a10_4800_5200,klt,KLT,2,PASS,0,1,190,0.944999,1.049999,19.996759,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_4800_5200_klt_r2,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_4800_5200_klt_r2/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_4800_5200_klt_r2/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_4800_5200_klt_r2/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_4800_5200_klt_r1/features.bag,5068c4bb35396ba4fd69c3891eec09b1c989bbe4e607f59b034a77790bc8a201
a10_4800_5200,klt,KLT,3,PASS,0,1,190,0.944999,1.049999,19.996759,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_4800_5200_klt_r3,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_4800_5200_klt_r3/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_4800_5200_klt_r3/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_4800_5200_klt_r3/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_klt_every2_fsbcv1_a10_4800_5200_klt_r1/features.bag,5068c4bb35396ba4fd69c3891eec09b1c989bbe4e607f59b034a77790bc8a201
a10_4800_5200,splg,SP+LG,1,PASS,0,1,166,0.824982,3.449966,19.996759,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_4800_5200_splg_r1,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_4800_5200_splg_r1/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_4800_5200_splg_r1/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_4800_5200_splg_r1/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_4800_5200_splg_r1/features.bag,9b5a8b1fb4c3919dc38678d350ac4bcbe31a0d0f318eaeaa8147198d8d4894c5
a10_4800_5200,splg,SP+LG,2,PASS,0,1,190,0.944999,1.049999,19.996759,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_4800_5200_splg_r2,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_4800_5200_splg_r2/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_4800_5200_splg_r2/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_4800_5200_splg_r2/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_4800_5200_splg_r1/features.bag,9b5a8b1fb4c3919dc38678d350ac4bcbe31a0d0f318eaeaa8147198d8d4894c5
a10_4800_5200,splg,SP+LG,3,PASS,0,1,190,0.944999,1.049999,19.996759,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_4800_5200_splg_r3,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_4800_5200_splg_r3/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_4800_5200_splg_r3/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_4800_5200_splg_r3/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_a10_4800_5200_splg_r1/features.bag,9b5a8b1fb4c3919dc38678d350ac4bcbe31a0d0f318eaeaa8147198d8d4894c5
a10_4800_5200,xfeat_seed,XFeat-seed,1,PASS,0,1,190,0.944999,1.049999,19.996759,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_4800_5200_xfeat_seed_r1,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_4800_5200_xfeat_seed_r1/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_4800_5200_xfeat_seed_r1/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_4800_5200_xfeat_seed_r1/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_4800_5200_xfeat_seed_r1/features.bag,75d6895350e9c93933962f87c7483320c379fca98ef565df808ade1a176a911c
a10_4800_5200,xfeat_seed,XFeat-seed,2,PASS,0,1,190,0.944999,1.049999,19.996759,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_4800_5200_xfeat_seed_r2,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_4800_5200_xfeat_seed_r2/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_4800_5200_xfeat_seed_r2/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_4800_5200_xfeat_seed_r2/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_4800_5200_xfeat_seed_r1/features.bag,75d6895350e9c93933962f87c7483320c379fca98ef565df808ade1a176a911c
a10_4800_5200,xfeat_seed,XFeat-seed,3,PASS,0,1,190,0.944999,1.049999,19.996759,NONE,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_4800_5200_xfeat_seed_r3,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_4800_5200_xfeat_seed_r3/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_4800_5200_xfeat_seed_r3/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_4800_5200_xfeat_seed_r3/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_archaeo_vins/external_hybrid_xfeat_every2_fsbcv1_a10_4800_5200_xfeat_seed_r1/features.bag,75d6895350e9c93933962f87c7483320c379fca98ef565df808ade1a176a911c
h07_1660_1720,klt,KLT,1,FAIL,0,1,18,0.568021,1.249823,2.999641,COVERAGE_FAIL,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_klt_every2_fsbcv1_h07_1660_1720_klt_r1,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_klt_every2_fsbcv1_h07_1660_1720_klt_r1/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_klt_every2_fsbcv1_h07_1660_1720_klt_r1/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_klt_every2_fsbcv1_h07_1660_1720_klt_r1/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_klt_every2_fsbcv1_h07_1660_1720_klt_r1/features.bag,d286bedd222090d318a88bc52c78c38542c92ac1efecbdb3b8a3793b927c2492
h07_1660_1720,klt,KLT,2,FAIL,0,1,16,0.501115,1.450518,2.999641,COVERAGE_FAIL,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_klt_every2_fsbcv1_h07_1660_1720_klt_r2,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_klt_every2_fsbcv1_h07_1660_1720_klt_r2/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_klt_every2_fsbcv1_h07_1660_1720_klt_r2/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_klt_every2_fsbcv1_h07_1660_1720_klt_r2/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_klt_every2_fsbcv1_h07_1660_1720_klt_r1/features.bag,d286bedd222090d318a88bc52c78c38542c92ac1efecbdb3b8a3793b927c2492
h07_1660_1720,klt,KLT,3,FAIL,0,1,16,0.501115,1.450518,2.999641,COVERAGE_FAIL,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_klt_every2_fsbcv1_h07_1660_1720_klt_r3,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_klt_every2_fsbcv1_h07_1660_1720_klt_r3/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_klt_every2_fsbcv1_h07_1660_1720_klt_r3/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_klt_every2_fsbcv1_h07_1660_1720_klt_r3/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_klt_every2_fsbcv1_h07_1660_1720_klt_r1/features.bag,d286bedd222090d318a88bc52c78c38542c92ac1efecbdb3b8a3793b927c2492
